id,team_1,team_2,map_1,team_1_map_1_player_1,team_1_map_1_player_1_kd,team_1_map_1_player_1_adr,team_1_map_1_player_1_kast,team_1_map_1_player_1_rating,team_1_map_1_player_2,team_1_map_1_player_2_kd,team_1_map_1_player_2_adr,team_1_map_1_player_2_kast,team_1_map_1_player_2_rating,team_1_map_1_player_3,team_1_map_1_player_3_kd,team_1_map_1_player_3_adr,team_1_map_1_player_3_kast,team_1_map_1_player_3_rating,team_1_map_1_player_4,team_1_map_1_player_4_kd,team_1_map_1_player_4_adr,team_1_map_1_player_4_kast,team_1_map_1_player_4_rating,team_1_map_1_player_5,team_1_map_1_player_5_kd,team_1_map_1_player_5_adr,team_1_map_1_player_5_kast,team_1_map_1_player_5_rating,team_2_map_1_player_1,team_2_map_1_player_1_kd,team_2_map_1_player_1_adr,team_2_map_1_player_1_kast,team_2_map_1_player_1_rating,team_2_map_1_player_2,team_2_map_1_player_2_kd,team_2_map_1_player_2_adr,team_2_map_1_player_2_kast,team_2_map_1_player_2_rating,team_2_map_1_player_3,team_2_map_1_player_3_kd,team_2_map_1_player_3_adr,team_2_map_1_player_3_kast,team_2_map_1_player_3_rating,team_2_map_1_player_4,team_2_map_1_player_4_kd,team_2_map_1_player_4_adr,team_2_map_1_player_4_kast,team_2_map_1_player_4_rating,team_2_map_1_player_5,team_2_map_1_player_5_kd,team_2_map_1_player_5_adr,team_2_map_1_player_5_kast,team_2_map_1_player_5_rating,map_2,team_1_map_2_player_1,team_1_map_2_player_1_kd,team_1_map_2_player_1_adr,team_1_map_2_player_1_kast,team_1_map_2_player_1_rating,team_1_map_2_player_2,team_1_map_2_player_2_kd,team_1_map_2_player_2_adr,team_1_map_2_player_2_kast,team_1_map_2_player_2_rating,team_1_map_2_player_3,team_1_map_2_player_3_kd,team_1_map_2_player_3_adr,team_1_map_2_player_3_kast,team_1_map_2_player_3_rating,team_1_map_2_player_4,team_1_map_2_player_4_kd,team_1_map_2_player_4_adr,team_1_map_2_player_4_kast,team_1_map_2_player_4_rating,team_1_map_2_player_5,team_1_map_2_player_5_kd,team_1_map_2_player_5_adr,team_1_map_2_player_5_kast,team_1_map_2_player_5_rating,team_2_map_2_player_1,team_2_map_2_player_1_kd,team_2_map_2_player_1_adr,team_2_map_2_player_1_kast,team_2_map_2_player_1_rating,team_2_map_2_player_2,team_2_map_2_player_2_kd,team_2_map_2_player_2_adr,team_2_map_2_player_2_kast,team_2_map_2_player_2_rating,team_2_map_2_player_3,team_2_map_2_player_3_kd,team_2_map_2_player_3_adr,team_2_map_2_player_3_kast,team_2_map_2_player_3_rating,team_2_map_2_player_4,team_2_map_2_player_4_kd,team_2_map_2_player_4_adr,team_2_map_2_player_4_kast,team_2_map_2_player_4_rating,team_2_map_2_player_5,team_2_map_2_player_5_kd,team_2_map_2_player_5_adr,team_2_map_2_player_5_kast,team_2_map_2_player_5_rating,map_3,team_1_map_3_player_1,team_1_map_3_player_1_kd,team_1_map_3_player_1_adr,team_1_map_3_player_1_kast,team_1_map_3_player_1_rating,team_1_map_3_player_2,team_1_map_3_player_2_kd,team_1_map_3_player_2_adr,team_1_map_3_player_2_kast,team_1_map_3_player_2_rating,team_1_map_3_player_3,team_1_map_3_player_3_kd,team_1_map_3_player_3_adr,team_1_map_3_player_3_kast,team_1_map_3_player_3_rating,team_1_map_3_player_4,team_1_map_3_player_4_kd,team_1_map_3_player_4_adr,team_1_map_3_player_4_kast,team_1_map_3_player_4_rating,team_1_map_3_player_5,team_1_map_3_player_5_kd,team_1_map_3_player_5_adr,team_1_map_3_player_5_kast,team_1_map_3_player_5_rating,team_2_map_3_player_1,team_2_map_3_player_1_kd,team_2_map_3_player_1_adr,team_2_map_3_player_1_kast,team_2_map_3_player_1_rating,team_2_map_3_player_2,team_2_map_3_player_2_kd,team_2_map_3_player_2_adr,team_2_map_3_player_2_kast,team_2_map_3_player_2_rating,team_2_map_3_player_3,team_2_map_3_player_3_kd,team_2_map_3_player_3_adr,team_2_map_3_player_3_kast,team_2_map_3_player_3_rating,team_2_map_3_player_4,team_2_map_3_player_4_kd,team_2_map_3_player_4_adr,team_2_map_3_player_4_kast,team_2_map_3_player_4_rating,team_2_map_3_player_5,team_2_map_3_player_5_kd,team_2_map_3_player_5_adr,team_2_map_3_player_5_kast,team_2_map_3_player_5_rating
24 Mar 19:00 2363241,Partizan,ECSTATIC,Inferno,KalubeR,22-16,100.4,72.0%,1.31,Duplicate,17-13,78.9,68.0%,1.15,ROGA,17-14,50.0,72.0%,1.02,c0llins,14-15,58.6,60.0%,1.02,emi,15-15,71.0,68.0%,1.00,kraghen,18-19,93.9,76.0%,1.24,salazar,21-12,70.4,76.0%,1.23,Queenix,13-16,59.6,64.0%,0.90,Cabbi,12-17,56.4,72.0%,0.84,maNkz,8-21,54.8,56.0%,0.57,Nuke,KalubeR,8-16,67.9,78.9%,0.84,c0llins,9-16,75.0,57.9%,0.70,emi,10-17,59.8,63.2%,0.68,ROGA,8-14,41.9,57.9%,0.62,Duplicate,8-14,38.2,52.6%,0.58,Cabbi,28-9,130.2,84.2%,2.18,maNkz,14-11,87.0,94.7%,1.54,Queenix,13-10,82.2,84.2%,1.38,salazar,11-5,58.8,94.7%,1.25,kraghen,11-9,61.1,84.2%,1.18,Anubis,KalubeR,31-15,109.0,73.1%,1.76,ROGA,21-9,79.9,84.6%,1.42,Duplicate,16-18,83.4,65.4%,1.07,c0llins,12-14,55.8,73.1%,1.06,emi,9-15,34.0,65.4%,0.70,Queenix,16-18,80.0,61.5%,1.14,salazar,21-15,72.7,73.1%,1.10,maNkz,12-19,62.2,69.2%,0.93,Cabbi,16-19,68.0,65.4%,0.92,kraghen,6-18,27.1,53.8%,0.53
24 Mar 19:00 2363240,Insilio,Boston crab,Mirage,k4sl-,22-14,70.4,75.9%,1.28,Pipw,19-17,65.9,79.3%,1.08,Xant3r,22-19,75.5,72.4%,1.07,DaDte,16-19,67.0,69.0%,0.95,Polt,20-26,85.2,62.1%,0.91,danistzz,23-18,79.7,72.4%,1.17,supra,21-20,69.9,79.3%,1.16,El1an,22-17,88.9,69.0%,1.13,flamie,14-21,55.3,62.1%,0.73,RAiLWAY,15-23,57.4,44.8%,0.70,Ancient,Polt,30-25,92.8,72.2%,1.27,Pipw,29-22,83.2,77.8%,1.27,Xant3r,25-22,84.9,69.4%,1.15,k4sl-,23-23,64.9,63.9%,0.96,DaDte,17-25,56.6,66.7%,0.80,flamie,40-22,112.4,77.8%,1.63,danistzz,23-25,73.6,69.4%,0.97,RAiLWAY,20-27,77.4,66.7%,0.95,El1an,17-24,56.7,55.6%,0.70,supra,16-26,48.1,61.1%,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 19:15 2363239,500,Spirit Academy,Nuke,dennyslaw,28-19,84.8,82.8%,1.34,Rainwaker,16-21,81.1,65.5%,0.87,niki1,17-24,65.4,72.4%,0.83,Patrick,17-22,57.1,65.5%,0.73,SHiPZ,13-22,67.1,44.8%,0.67,zont1x,26-17,98.9,82.8%,1.52,donk,28-21,100.7,72.4%,1.34,S0tF1k,25-18,80.7,69.0%,1.22,ArtFr0st,17-17,71.0,75.9%,1.02,baz,12-19,52.1,69.0%,0.81,Overpass,SHiPZ,14-18,75.3,52.4%,0.87,dennyslaw,11-16,66.9,61.9%,0.78,Rainwaker,8-16,43.9,52.4%,0.60,Patrick,6-18,38.1,61.9%,0.51,niki1,7-18,42.4,42.9%,0.45,ArtFr0st,21-4,92.9,95.2%,1.79,zont1x,21-10,96.4,90.5%,1.62,donk,18-12,93.8,71.4%,1.37,baz,14-9,73.0,90.5%,1.24,S0tF1k,12-11,62.8,85.7%,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 19:20 2363260,359,MOUZ NXT,Inferno,shaiK,16-17,72.6,63.6%,0.93,dream3r,10-16,68.7,50.0%,0.77,oxygeN,10-18,60.0,59.1%,0.69,hybrid,10-19,51.7,45.5%,0.65,bubble,1-18,27.5,36.4%,0.25,Nexius,32-12,160.4,86.4%,2.34,Q-Q,19-7,74.6,95.5%,1.44,Chr1zN,14-13,83.7,72.7%,1.23,Jimpphat,11-6,44.5,90.9%,1.08,sl3nd,11-11,60.4,77.3%,1.07,Ancient,shaiK,17-16,82.2,69.2%,1.10,dream3r,17-18,72.2,57.7%,0.87,hybrid,13-20,62.5,61.5%,0.75,oxygeN,13-21,53.9,50.0%,0.59,bubble,11-19,50.4,50.0%,0.59,sl3nd,22-10,84.0,76.9%,1.43,Q-Q,19-14,81.2,84.6%,1.34,Jimpphat,20-14,82.3,73.1%,1.31,Chr1zN,18-14,75.1,69.2%,1.14,Nexius,14-19,73.9,65.4%,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 19:00 2363243,Viperio,Iron Branch,Nuke,Girafffe,17-21,87.0,54.5%,0.92,Gizmy,10-18,54.6,59.1%,0.67,Ping,11-18,57.9,45.5%,0.66,arTisT,7-20,53.3,45.5%,0.49,MMS,10-20,50.2,50.0%,0.48,sad,32-11,142.3,90.9%,2.26,Ganginho,21-10,97.1,81.8%,1.59,nifee,20-11,91.0,100.0%,1.46,MaSvAl,16-14,81.1,77.3%,1.18,jR,8-9,40.9,86.4%,0.95,Overpass,Gizmy,26-21,93.7,73.3%,1.29,Ping,24-20,84.2,66.7%,1.14,arTisT,11-22,53.1,70.0%,0.78,Girafffe,15-22,54.8,56.7%,0.71,MMS,13-19,45.0,63.3%,0.66,sad,26-20,89.2,70.0%,1.27,jR,19-18,76.1,86.7%,1.20,Ganginho,22-16,69.4,70.0%,1.15,nifee,21-20,80.2,70.0%,1.09,MaSvAl,15-15,56.3,76.7%,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 19:00 2363237,FTW,BIG Academy,Vertigo,NOPEEJ,14-16,67.4,56.0%,1.03,DDias,15-19,69.4,64.0%,0.91,Ag1l,12-21,62.1,64.0%,0.78,arrozdoce,14-20,59.5,68.0%,0.76,stadodo,13-20,56.6,44.0%,0.62,s1n,24-11,98.2,84.0%,1.59,prosus,20-16,105.4,84.0%,1.45,ArroW,20-15,91.0,80.0%,1.26,S3NSEY,14-10,45.0,88.0%,1.16,skyye,18-16,74.4,84.0%,1.10,Anubis,DDias,9-17,71.5,84.2%,0.93,NOPEEJ,11-16,67.6,73.7%,0.89,stadodo,9-17,45.5,57.9%,0.58,arrozdoce,7-17,60.1,31.6%,0.56,Ag1l,11-18,50.2,52.6%,0.56,ArroW,18-11,118.0,94.7%,1.67,S3NSEY,19-8,92.4,94.7%,1.62,skyye,19-6,77.6,78.9%,1.39,prosus,14-13,91.5,94.7%,1.35,s1n,15-9,77.9,73.7%,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 17:30 2363058,ODDIK,RED Canids,Vertigo,naitte,19-20,78.5,79.3%,1.17,remix,22-16,62.7,62.1%,1.13,RICIOLI,18-20,73.7,58.6%,1.04,vLa,17-22,80.0,69.0%,0.96,r1see,7-23,42.7,48.3%,0.45,realz1n,21-12,68.0,96.6%,1.39,t9rnay,22-15,82.2,82.8%,1.34,ckzao,25-16,92.1,75.9%,1.32,detr0ittJ,13-16,49.8,75.9%,0.93,danoco,20-24,83.3,55.2%,0.93,Anubis,r1see,20-17,89.1,78.6%,1.27,RICIOLI,25-21,93.5,78.6%,1.25,vLa,23-16,84.3,78.6%,1.24,naitte,21-18,80.6,64.3%,1.16,remix,16-18,59.5,67.9%,1.01,realz1n,25-22,93.5,67.9%,1.25,t9rnay,18-21,80.1,71.4%,1.03,danoco,18-24,84.8,60.7%,0.93,detr0ittJ,15-19,62.9,53.6%,0.85,ckzao,14-20,48.0,71.4%,0.77,Nuke,naitte,26-15,96.0,82.1%,1.55,RICIOLI,23-18,107.4,82.1%,1.41,vLa,17-16,74.4,89.3%,1.28,r1see,17-14,48.3,75.0%,0.99,remix,16-13,47.9,67.9%,0.98,detr0ittJ,20-18,68.6,60.7%,0.98,t9rnay,14-18,65.9,57.1%,0.87,ckzao,14-21,73.4,64.3%,0.81,realz1n,14-19,51.1,71.4%,0.78,danoco,14-24,60.4,57.1%,0.68
24 Mar 19:00 2363236,PROSPECTS,Sprout,Ancient,Ro1f,22-22,83.7,63.3%,1.11,FRANSSON,22-24,64.0,60.0%,0.96,bobeksde,17-23,71.2,53.3%,0.85,spooke,17-23,70.2,53.3%,0.81,hype,12-23,46.1,63.3%,0.62,Staehr,23-17,98.4,70.0%,1.38,lauNX,27-18,90.7,83.3%,1.30,XELLOW,24-16,75.4,83.3%,1.24,AZR,23-20,69.6,70.0%,1.11,Zyphon,18-19,72.3,73.3%,1.00,Anubis,FRANSSON,16-17,83.8,59.1%,0.98,bobeksde,11-17,59.7,59.1%,0.79,Ro1f,12-17,61.8,68.2%,0.77,spooke,10-18,72.8,54.5%,0.73,hype,13-18,60.7,54.5%,0.69,Zyphon,29-11,122.5,81.8%,1.93,Staehr,18-11,88.0,77.3%,1.43,lauNX,18-14,94.4,72.7%,1.36,XELLOW,11-12,53.7,81.8%,1.02,AZR,11-14,59.3,72.7%,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 18:00 2363221,HEET,Budapest Five,Ancient,Lucky,22-11,107.4,75.0%,1.62,Maka,23-14,90.2,87.5%,1.42,Djoko,21-16,85.0,83.3%,1.30,Ex3rcice,17-15,78.3,83.3%,1.19,Razzmo,8-11,43.4,83.3%,0.86,fleav,21-15,73.5,66.7%,1.22,susp,14-19,77.0,75.0%,1.04,Katalic,8-17,52.3,58.3%,0.62,sarenii,12-19,46.5,50.0%,0.62,stYleEeZ,11-22,61.6,54.2%,0.61,Inferno,Ex3rcice,23-15,94.6,80.8%,1.47,Maka,22-14,89.1,65.4%,1.46,Djoko,22-19,91.2,73.1%,1.27,Lucky,18-16,84.2,73.1%,1.12,Razzmo,12-15,53.7,61.5%,0.80,susp,21-19,83.9,69.2%,1.15,fleav,21-18,80.6,69.2%,1.13,stYleEeZ,18-20,81.7,61.5%,0.97,Katalic,11-18,52.9,53.8%,0.69,sarenii,8-22,39.0,53.8%,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 15:30 2362240,FORZE,FaZe,Inferno,Krad,24-20,97.2,82.8%,1.32,shalfey,22-19,63.3,79.3%,1.06,Jerry,14-18,61.7,72.4%,0.98,r3salt,18-20,70.7,51.7%,0.92,zorte,15-20,61.2,58.6%,0.86,ropz,33-13,107.5,75.9%,1.73,rain,18-22,88.2,75.9%,1.04,broky,17-17,59.5,72.4%,0.94,Twistzz,16-19,56.9,75.9%,0.94,karrigan,12-22,55.5,69.0%,0.73,Overpass,zorte,25-17,78.9,86.7%,1.38,r3salt,26-22,81.6,73.3%,1.21,Jerry,22-21,86.6,66.7%,1.12,shalfey,16-16,59.4,70.0%,0.93,Krad,13-19,53.1,60.0%,0.80,Twistzz,18-22,73.6,83.3%,1.08,karrigan,23-20,69.5,66.7%,1.08,rain,17-20,73.4,76.7%,0.98,broky,20-21,70.3,70.0%,0.96,ropz,17-19,70.7,60.0%,0.93,Mirage,r3salt,17-21,99.2,59.1%,0.97,Krad,14-18,65.0,63.6%,0.88,zorte,10-20,59.8,63.6%,0.54,shalfey,8-18,51.5,54.5%,0.52,Jerry,6-16,40.0,54.5%,0.52,Twistzz,29-8,128.6,86.4%,2.24,broky,23-9,86.1,81.8%,1.57,ropz,17-12,97.1,90.9%,1.47,rain,14-15,79.3,63.6%,1.11,karrigan,10-11,44.0,63.6%,0.86
24 Mar 17:00 2363259,SINNERS,Illuminar,Vertigo,ZEDKO,22-12,116.3,77.3%,1.71,forsyy,17-10,88.0,81.8%,1.43,SHOCK,19-13,95.3,68.2%,1.35,beastik,17-13,74.3,81.8%,1.30,outex,9-9,35.6,63.6%,0.81,bnox,14-15,76.0,72.7%,1.05,zaNNN,13-15,74.0,54.5%,0.86,TOAO,11-18,60.0,54.5%,0.76,morelz,12-19,66.6,54.5%,0.70,mASKED,6-18,40.5,45.5%,0.36,Anubis,SHOCK,17-19,81.1,81.5%,1.17,forsyy,15-11,50.6,81.5%,1.09,beastik,19-19,69.7,66.7%,1.07,ZEDKO,15-22,70.3,63.0%,0.84,outex,13-19,64.2,66.7%,0.79,bnox,26-16,97.7,81.5%,1.43,mASKED,19-13,85.5,88.9%,1.39,morelz,16-16,59.4,77.8%,0.98,TOAO,14-17,68.3,77.8%,0.94,zaNNN,14-17,51.0,70.4%,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 15:00 2363223,Iron Branch,Spirit Academy,Nuke,Ganginho,24-18,68.8,62.1%,1.13,sad,23-24,87.9,55.2%,1.00,MaSvAl,18-16,70.8,58.6%,0.93,nifee,12-19,63.3,75.9%,0.85,jR,12-21,52.6,65.5%,0.77,ArtFr0st,25-17,93.3,69.0%,1.43,zont1x,22-15,80.9,65.5%,1.24,donk,23-19,94.2,79.3%,1.21,baz,16-17,57.7,72.4%,0.91,S0tF1k,12-21,50.5,62.1%,0.70,Overpass,Ganginho,30-13,94.3,81.5%,1.69,MaSvAl,18-17,80.7,85.2%,1.22,nifee,18-16,81.6,70.4%,1.15,jR,14-16,59.7,77.8%,1.00,sad,14-17,61.2,59.3%,0.84,donk,23-21,89.0,63.0%,1.12,zont1x,17-19,86.7,63.0%,0.98,S0tF1k,12-18,64.2,74.1%,0.90,ArtFr0st,16-16,63.4,66.7%,0.88,baz,10-20,50.0,48.1%,0.56,Inferno,sad,20-16,86.7,79.2%,1.24,nifee,11-17,67.6,70.8%,0.83,Ganginho,15-18,54.3,58.3%,0.72,jR,12-20,60.5,45.8%,0.65,MaSvAl,8-19,59.2,45.8%,0.62,ArtFr0st,26-11,98.4,91.7%,1.74,donk,20-15,102.8,79.2%,1.42,zont1x,13-12,70.1,79.2%,1.17,S0tF1k,18-16,73.7,70.8%,1.16,baz,12-13,58.5,75.0%,0.98
24 Mar 15:00 2363217,Sprout,Boston crab,Overpass,Zyphon,25-16,127.0,95.8%,1.78,XELLOW,21-13,89.1,79.2%,1.37,Staehr,22-11,73.5,83.3%,1.36,lauNX,17-18,77.0,75.0%,1.18,AZR,9-12,40.4,75.0%,0.83,supra,19-17,82.7,87.5%,1.18,flamie,18-18,79.8,54.2%,1.06,RAiLWAY,13-20,56.9,62.5%,0.70,El1an,9-17,64.9,66.7%,0.67,danistzz,11-22,57.2,62.5%,0.65,Vertigo,lauNX,26-17,93.4,74.1%,1.42,AZR,23-18,88.3,85.2%,1.34,Zyphon,21-19,93.7,74.1%,1.28,XELLOW,18-10,62.2,81.5%,1.23,Staehr,15-14,73.5,81.5%,1.04,supra,19-21,83.7,63.0%,0.94,danistzz,21-22,86.4,59.3%,0.93,flamie,13-19,70.3,55.6%,0.82,El1an,13-18,57.6,66.7%,0.77,RAiLWAY,12-23,57.2,51.9%,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 13:00 2363258,K23,Astralis Talent,Overpass,Raijin,21-20,88.2,75.0%,1.25,X5G7V,19-22,83.2,71.4%,0.96,Jyo,18-22,65.6,57.1%,0.88,iDISBALANCE,17-19,57.5,71.4%,0.84,Magnojez,12-22,51.0,60.7%,0.62,br0,24-21,91.5,85.7%,1.31,MistR,23-20,90.5,78.6%,1.29,Altekz,23-15,83.9,75.0%,1.21,Kristou,19-16,71.4,78.6%,1.20,Patti,16-15,66.6,75.0%,1.09,Inferno,Jyo,24-8,122.7,89.5%,1.95,iDISBALANCE,21-7,98.1,89.5%,1.88,Raijin,14-5,67.7,84.2%,1.34,Magnojez,11-7,78.3,94.7%,1.28,X5G7V,12-12,74.8,78.9%,1.11,Kristou,12-14,51.1,52.6%,0.88,Altekz,10-16,64.1,47.4%,0.67,Patti,8-17,80.4,42.1%,0.59,br0,3-17,49.6,63.2%,0.49,MistR,5-18,29.2,36.8%,0.31,Anubis,iDISBALANCE,30-16,83.3,82.9%,1.42,Magnojez,32-20,92.8,74.3%,1.41,X5G7V,23-16,60.7,77.1%,1.20,Raijin,21-19,71.9,77.1%,1.15,Jyo,22-24,75.5,74.3%,1.09,Patti,23-22,70.8,77.1%,1.13,Kristou,21-25,67.9,74.3%,0.97,MistR,20-26,61.5,62.9%,0.80,br0,18-26,56.9,60.0%,0.79,Altekz,13-29,56.7,57.1%,0.61
24 Mar 13:00 2363264,Wings Up,Newhappy,Inferno,gas,31-19,101.4,85.7%,1.58,flying,27-21,118.9,82.1%,1.52,lan,27-18,85.8,75.0%,1.47,ChildKing,14-19,60.9,60.7%,0.89,Marek,15-21,60.2,75.0%,0.83,AhaNg,33-21,123.2,75.0%,1.72,SPine,19-23,81.0,75.0%,0.98,Tiger,17-23,70.4,60.7%,0.87,tutu,16-23,61.6,75.0%,0.78,jiejie,12-24,40.3,60.7%,0.63,Anubis,lan,24-19,94.7,70.0%,1.30,Marek,25-23,80.5,83.3%,1.18,gas,22-22,72.5,76.7%,1.10,ChildKing,18-21,71.7,70.0%,0.98,flying,20-19,75.0,66.7%,0.98,Tiger,26-22,88.7,76.7%,1.30,jiejie,24-19,80.7,73.3%,1.27,AhaNg,23-23,97.6,73.3%,1.26,tutu,20-21,64.1,70.0%,0.88,SPine,11-24,50.1,63.3%,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 11:00 2363273,Grayhound,VERTEX,Nuke,INS,25-10,126.0,91.7%,1.90,aliStair,22-12,84.0,87.5%,1.46,Liazz,20-12,89.1,87.5%,1.38,Vexite,18-12,75.1,79.2%,1.22,Sico,12-10,60.1,75.0%,0.99,ADDICT,14-18,66.6,45.8%,0.73,pz,12-17,47.2,50.0%,0.65,BRACE,12-21,63.6,41.7%,0.65,hazr,10-20,48.0,58.3%,0.63,malta,7-21,53.4,37.5%,0.37,Inferno,Liazz,15-17,71.9,52.2%,0.89,INS,17-18,78.7,52.2%,0.88,aliStair,13-19,65.0,56.5%,0.78,Vexite,8-20,50.5,56.5%,0.55,Sico,9-21,48.6,60.9%,0.49,hazr,25-14,103.7,91.3%,1.64,malta,22-10,105.0,87.0%,1.64,ADDICT,17-13,83.4,73.9%,1.30,BRACE,17-13,70.1,87.0%,1.21,pz,12-13,63.3,73.9%,1.04,Vertigo,Vexite,28-12,106.5,87.5%,1.77,Liazz,25-13,103.5,87.5%,1.67,INS,15-16,91.9,79.2%,1.08,aliStair,14-11,61.2,70.8%,1.07,Sico,15-14,66.9,75.0%,0.99,malta,19-19,81.7,58.3%,0.99,pz,12-19,59.1,66.7%,0.83,ADDICT,14-18,63.7,62.5%,0.77,hazr,12-20,62.6,45.8%,0.65,BRACE,9-22,49.2,41.7%,0.51
24 Mar 11:00 2363274,Encore,Rooster,Nuke,sterling,32-19,101.4,83.3%,1.56,SaVage,20-20,73.7,83.3%,1.14,Hatz,19-22,61.0,66.7%,0.93,Liki,19-22,69.8,60.0%,0.90,versa,15-21,67.8,73.3%,0.89,TjP,32-25,114.8,76.7%,1.49,nettik,26-20,78.2,66.7%,1.17,asap,19-18,73.3,76.7%,1.10,ADK,15-20,53.8,66.7%,0.84,Rackem,12-22,51.8,63.3%,0.72,Inferno,SaVage,18-16,88.8,64.0%,1.21,sterling,17-18,73.1,64.0%,0.96,Liki,10-19,49.3,64.0%,0.70,Hatz,10-18,48.5,64.0%,0.64,versa,9-19,54.8,56.0%,0.62,nettik,25-9,95.4,92.0%,1.69,TjP,21-16,97.4,72.0%,1.36,asap,18-13,86.6,76.0%,1.25,Rackem,16-13,74.8,80.0%,1.15,ADK,10-13,41.8,72.0%,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 06:30 2363251,VERTEX,Rooster,Vertigo,hazr,25-12,108.8,79.2%,1.71,ADDICT,26-9,101.3,87.5%,1.69,pz,18-14,73.2,87.5%,1.31,malta,17-19,100.1,91.7%,1.27,BRACE,16-12,59.4,91.7%,1.23,asap,16-16,72.8,70.8%,0.99,TjP,14-20,75.2,66.7%,0.86,nettik,16-22,81.7,58.3%,0.77,Rackem,14-21,59.5,58.3%,0.72,ADK,6-23,48.5,50.0%,0.39,Inferno,pz,15-18,85.7,62.5%,1.06,malta,14-14,54.2,79.2%,1.04,ADDICT,17-17,76.1,66.7%,0.99,hazr,12-17,65.3,70.8%,0.88,BRACE,13-20,56.5,70.8%,0.69,asap,21-12,80.7,75.0%,1.39,TjP,21-19,102.4,75.0%,1.34,nettik,14-13,85.8,79.2%,1.27,Rackem,15-13,71.7,95.8%,1.13,ADK,14-14,49.1,75.0%,0.99,Overpass,malta,28-15,107.8,79.3%,1.66,hazr,22-16,91.2,79.3%,1.37,pz,21-16,73.4,72.4%,1.19,BRACE,19-16,72.7,79.3%,1.10,ADDICT,16-20,55.1,65.5%,0.86,asap,23-20,86.5,65.5%,1.17,TjP,19-23,82.1,69.0%,0.94,nettik,19-18,61.0,58.6%,0.91,Rackem,14-21,53.0,62.1%,0.74,ADK,7-24,37.6,41.4%,0.41
24 Mar 06:30 2363250,Grayhound,Encore,Nuke,INS,27-14,97.9,76.9%,1.60,aliStair,28-14,101.8,80.8%,1.55,Liazz,17-18,77.0,76.9%,1.01,Sico,15-17,72.8,80.8%,1.01,Vexite,9-15,42.2,57.7%,0.70,sterling,22-19,77.7,73.1%,1.24,SaVage,21-19,88.8,61.5%,1.15,Liki,15-20,67.2,57.7%,0.90,Hatz,11-18,60.8,65.4%,0.80,versa,9-20,44.5,69.2%,0.67,Ancient,INS,26-22,104.3,66.7%,1.27,Liazz,26-18,86.6,80.0%,1.27,aliStair,20-14,73.0,73.3%,1.25,Vexite,18-19,63.5,76.7%,1.03,Sico,11-19,52.2,63.3%,0.73,SaVage,27-20,84.7,70.0%,1.21,sterling,21-18,64.2,66.7%,1.00,versa,18-22,67.3,66.7%,0.86,Liki,13-23,65.9,60.0%,0.79,Hatz,11-21,54.3,56.7%,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 04:00 2362969,CLG Red,byte,Ancient,GooseBreeder,26-10,130.4,90.0%,1.96,BiBiAhn,24-8,124.3,90.0%,1.94,Kaoday,16-7,78.5,90.0%,1.56,madss,14-8,82.3,90.0%,1.44,uhKelsie,9-7,42.9,80.0%,1.03,Rice,11-17,65.2,45.0%,0.65,Alleb,10-19,56.9,40.0%,0.56,sunnypp,6-17,41.4,35.0%,0.49,bMAX,8-18,46.5,40.0%,0.46,kalecat,5-19,39.7,25.0%,0.26,Overpass,Kaoday,24-15,92.1,77.8%,1.42,GooseBreeder,22-17,89.0,77.8%,1.33,BiBiAhn,17-15,75.6,88.9%,1.32,madss,21-18,85.9,70.4%,1.24,uhKelsie,16-20,58.1,59.3%,0.80,kalecat,23-17,80.9,74.1%,1.23,Rice,17-21,86.9,66.7%,0.96,sunnypp,12-19,58.2,74.1%,0.79,Alleb,15-21,62.0,55.6%,0.78,bMAX,18-23,61.1,59.3%,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
