id,team_1,team_2,map_1,team_1_map_1_player_1,team_1_map_1_player_1_kd,team_1_map_1_player_1_adr,team_1_map_1_player_1_kast,team_1_map_1_player_1_rating,team_1_map_1_player_2,team_1_map_1_player_2_kd,team_1_map_1_player_2_adr,team_1_map_1_player_2_kast,team_1_map_1_player_2_rating,team_1_map_1_player_3,team_1_map_1_player_3_kd,team_1_map_1_player_3_adr,team_1_map_1_player_3_kast,team_1_map_1_player_3_rating,team_1_map_1_player_4,team_1_map_1_player_4_kd,team_1_map_1_player_4_adr,team_1_map_1_player_4_kast,team_1_map_1_player_4_rating,team_1_map_1_player_5,team_1_map_1_player_5_kd,team_1_map_1_player_5_adr,team_1_map_1_player_5_kast,team_1_map_1_player_5_rating,team_2_map_1_player_1,team_2_map_1_player_1_kd,team_2_map_1_player_1_adr,team_2_map_1_player_1_kast,team_2_map_1_player_1_rating,team_2_map_1_player_2,team_2_map_1_player_2_kd,team_2_map_1_player_2_adr,team_2_map_1_player_2_kast,team_2_map_1_player_2_rating,team_2_map_1_player_3,team_2_map_1_player_3_kd,team_2_map_1_player_3_adr,team_2_map_1_player_3_kast,team_2_map_1_player_3_rating,team_2_map_1_player_4,team_2_map_1_player_4_kd,team_2_map_1_player_4_adr,team_2_map_1_player_4_kast,team_2_map_1_player_4_rating,team_2_map_1_player_5,team_2_map_1_player_5_kd,team_2_map_1_player_5_adr,team_2_map_1_player_5_kast,team_2_map_1_player_5_rating,map_2,team_1_map_2_player_1,team_1_map_2_player_1_kd,team_1_map_2_player_1_adr,team_1_map_2_player_1_kast,team_1_map_2_player_1_rating,team_1_map_2_player_2,team_1_map_2_player_2_kd,team_1_map_2_player_2_adr,team_1_map_2_player_2_kast,team_1_map_2_player_2_rating,team_1_map_2_player_3,team_1_map_2_player_3_kd,team_1_map_2_player_3_adr,team_1_map_2_player_3_kast,team_1_map_2_player_3_rating,team_1_map_2_player_4,team_1_map_2_player_4_kd,team_1_map_2_player_4_adr,team_1_map_2_player_4_kast,team_1_map_2_player_4_rating,team_1_map_2_player_5,team_1_map_2_player_5_kd,team_1_map_2_player_5_adr,team_1_map_2_player_5_kast,team_1_map_2_player_5_rating,team_2_map_2_player_1,team_2_map_2_player_1_kd,team_2_map_2_player_1_adr,team_2_map_2_player_1_kast,team_2_map_2_player_1_rating,team_2_map_2_player_2,team_2_map_2_player_2_kd,team_2_map_2_player_2_adr,team_2_map_2_player_2_kast,team_2_map_2_player_2_rating,team_2_map_2_player_3,team_2_map_2_player_3_kd,team_2_map_2_player_3_adr,team_2_map_2_player_3_kast,team_2_map_2_player_3_rating,team_2_map_2_player_4,team_2_map_2_player_4_kd,team_2_map_2_player_4_adr,team_2_map_2_player_4_kast,team_2_map_2_player_4_rating,team_2_map_2_player_5,team_2_map_2_player_5_kd,team_2_map_2_player_5_adr,team_2_map_2_player_5_kast,team_2_map_2_player_5_rating,map_3,team_1_map_3_player_1,team_1_map_3_player_1_kd,team_1_map_3_player_1_adr,team_1_map_3_player_1_kast,team_1_map_3_player_1_rating,team_1_map_3_player_2,team_1_map_3_player_2_kd,team_1_map_3_player_2_adr,team_1_map_3_player_2_kast,team_1_map_3_player_2_rating,team_1_map_3_player_3,team_1_map_3_player_3_kd,team_1_map_3_player_3_adr,team_1_map_3_player_3_kast,team_1_map_3_player_3_rating,team_1_map_3_player_4,team_1_map_3_player_4_kd,team_1_map_3_player_4_adr,team_1_map_3_player_4_kast,team_1_map_3_player_4_rating,team_1_map_3_player_5,team_1_map_3_player_5_kd,team_1_map_3_player_5_adr,team_1_map_3_player_5_kast,team_1_map_3_player_5_rating,team_2_map_3_player_1,team_2_map_3_player_1_kd,team_2_map_3_player_1_adr,team_2_map_3_player_1_kast,team_2_map_3_player_1_rating,team_2_map_3_player_2,team_2_map_3_player_2_kd,team_2_map_3_player_2_adr,team_2_map_3_player_2_kast,team_2_map_3_player_2_rating,team_2_map_3_player_3,team_2_map_3_player_3_kd,team_2_map_3_player_3_adr,team_2_map_3_player_3_kast,team_2_map_3_player_3_rating,team_2_map_3_player_4,team_2_map_3_player_4_kd,team_2_map_3_player_4_adr,team_2_map_3_player_4_kast,team_2_map_3_player_4_rating,team_2_map_3_player_5,team_2_map_3_player_5_kd,team_2_map_3_player_5_adr,team_2_map_3_player_5_kast,team_2_map_3_player_5_rating
10 Apr 00:10 2363216,paiN,FURIA,Overpass,zevy,26-16,97.8,77.8%,1.50,hardzao,21-15,82.6,81.5%,1.25,skullz,22-16,76.7,77.8%,1.23,NEKIZ,18-18,69.1,77.8%,0.98,biguzera,14-18,74.4,77.8%,0.95,KSCERATO,23-17,85.8,81.5%,1.27,saffee,15-17,60.6,59.3%,0.97,arT,18-25,82.9,66.7%,0.95,yuurih,18-20,73.2,59.3%,0.91,drop,8-22,42.0,55.6%,0.47,Vertigo,zevy,20-16,87.6,70.8%,1.22,skullz,17-19,86.8,83.3%,1.11,NEKIZ,15-20,59.6,54.2%,0.73,biguzera,9-18,51.2,66.7%,0.70,hardzao,10-17,56.8,54.2%,0.66,saffee,21-13,99.3,87.5%,1.45,KSCERATO,20-13,76.8,83.3%,1.36,arT,18-15,80.2,70.8%,1.28,yuurih,19-14,92.6,75.0%,1.21,drop,12-16,71.2,75.0%,1.07,Mirage,skullz,24-19,81.2,73.3%,1.18,NEKIZ,20-22,73.1,66.7%,1.01,biguzera,18-19,67.8,66.7%,0.93,hardzao,13-18,64.6,76.7%,0.90,zevy,16-20,55.9,63.3%,0.80,arT,25-19,82.9,63.3%,1.16,KSCERATO,22-20,81.2,76.7%,1.13,yuurih,18-19,76.6,76.7%,1.10,saffee,19-18,55.6,70.0%,1.04,drop,14-15,56.2,76.7%,1.01
10 Apr 00:10 2363215,Liquid,Nouns,Inferno,YEKINDAR,20-17,95.4,74.1%,1.42,nitr0,22-12,63.6,92.6%,1.38,NAF,19-12,84.3,81.5%,1.30,EliGE,16-14,77.3,77.8%,1.26,oSee,16-17,62.3,70.4%,0.97,cJ,20-18,79.5,74.1%,1.14,Bwills,17-18,64.0,63.0%,0.86,MarKE,12-20,59.8,63.0%,0.77,cynic,10-20,46.6,59.3%,0.63,nosraC,10-18,46.6,66.7%,0.61,Ancient,YEKINDAR,31-24,84.5,74.3%,1.28,EliGE,23-26,91.7,74.3%,1.15,nitr0,21-24,72.5,77.1%,0.92,oSee,21-21,61.6,60.0%,0.90,NAF,18-27,59.2,68.6%,0.75,cJ,30-21,94.7,88.6%,1.39,cynic,29-24,86.7,71.4%,1.22,nosraC,21-27,79.4,68.6%,0.98,Bwills,24-24,61.4,71.4%,0.95,MarKE,17-20,58.2,65.7%,0.82,Nuke,NAF,22-16,97.5,88.0%,1.33,EliGE,21-15,94.4,80.0%,1.29,YEKINDAR,20-15,78.9,68.0%,1.24,oSee,15-10,56.8,72.0%,1.07,nitr0,14-14,67.4,76.0%,1.06,cynic,18-18,74.6,72.0%,1.04,nosraC,15-19,81.9,60.0%,0.99,MarKE,14-19,64.9,76.0%,0.89,Bwills,12-17,51.6,64.0%,0.76,cJ,11-19,49.8,48.0%,0.64
10 Apr 00:15 2363603,Detonate SparX,Shimmer,Mirage,Andrea,12-16,57.6,76.2%,0.94,Bouchard,12-18,75.0,61.9%,0.83,Kionetta,11-16,60.6,61.9%,0.74,Kimmy,13-18,60.4,52.4%,0.68,sapphire,6-17,39.2,38.1%,0.37,abby,20-7,93.2,90.5%,1.78,empathy,21-14,107.8,71.4%,1.57,vanessa,16-10,88.5,95.2%,1.43,Lx,15-13,71.9,71.4%,1.19,lisa,13-10,57.5,81.0%,1.12,Overpass,sapphire,23-16,98.6,80.0%,1.40,Andrea,20-14,81.4,80.0%,1.38,Bouchard,22-17,93.4,80.0%,1.33,Kionetta,17-14,81.5,84.0%,1.31,Kimmy,12-16,47.6,80.0%,0.99,empathy,20-20,89.0,72.0%,1.16,abby,15-15,58.6,72.0%,0.97,Lx,17-22,85.7,72.0%,0.92,lisa,13-19,56.1,64.0%,0.84,vanessa,10-18,59.4,60.0%,0.64,Inferno,Andrea,18-19,89.1,74.1%,1.14,Kionetta,18-17,61.1,77.8%,1.08,sapphire,19-19,71.0,59.3%,0.99,Kimmy,17-21,66.1,77.8%,0.91,Bouchard,15-21,66.6,70.4%,0.85,vanessa,22-15,83.0,81.5%,1.33,abby,18-16,64.6,66.7%,1.13,empathy,18-19,85.8,74.1%,1.13,lisa,18-18,74.3,81.5%,1.07,Lx,21-19,69.3,63.0%,1.06
9 Apr 21:30 2363214,Fluxo,Paquetá,Overpass,vsm,24-19,104.4,75.9%,1.37,felps,23-21,90.5,82.8%,1.32,Lucaozy,22-20,62.5,86.2%,1.16,WOOD7,18-17,64.7,75.9%,1.00,history,13-17,48.7,55.2%,0.79,venomzera,19-19,78.8,75.9%,1.11,yel,21-19,62.5,82.8%,1.08,ALLE,20-23,91.0,75.9%,1.06,DeStiNy,19-22,70.6,65.5%,0.97,nython,14-17,57.8,79.3%,0.91,Nuke,Lucaozy,25-14,96.2,68.0%,1.47,history,20-17,75.4,80.0%,1.20,felps,17-22,86.1,72.0%,1.14,WOOD7,15-14,61.6,72.0%,1.07,vsm,13-14,59.4,80.0%,1.00,nython,23-17,84.3,84.0%,1.21,DeStiNy,18-19,77.7,68.0%,0.97,yel,15-19,63.6,72.0%,0.93,ALLE,13-18,71.7,72.0%,0.89,venomzera,12-17,45.7,60.0%,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 21:30 2363213,Complexity,MIBR,Inferno,FaNg,24-14,96.2,86.4%,1.52,Grim,21-15,100.4,72.7%,1.38,hallzerk,17-11,76.5,81.8%,1.35,JT,13-15,62.7,77.3%,0.92,floppy,11-14,69.0,72.7%,0.91,HEN1,18-14,98.0,86.4%,1.29,exit,11-17,76.0,77.3%,0.94,brnz4n,14-19,59.3,54.5%,0.87,Tuurtle,15-19,70.6,45.5%,0.78,insani,11-17,64.6,63.6%,0.77,Nuke,floppy,23-16,95.5,85.7%,1.42,FaNg,25-15,81.2,82.1%,1.31,Grim,18-16,72.8,75.0%,1.06,JT,13-13,58.7,71.4%,1.04,hallzerk,15-13,58.0,75.0%,1.02,HEN1,20-16,79.9,75.0%,1.15,exit,15-16,68.0,75.0%,1.06,Tuurtle,20-20,82.8,67.9%,1.04,insani,10-19,39.4,50.0%,0.61,brnz4n,8-23,41.3,50.0%,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 19:00 2363589,ECLOT,SINNERS,Vertigo,Dytor,24-19,110.0,80.8%,1.45,nbqq,21-14,80.2,65.4%,1.20,anarkez,21-19,81.8,73.1%,1.19,K1-FiDa,13-14,53.6,73.1%,0.98,Valencio,13-15,58.1,65.4%,0.94,SHOCK,19-19,72.8,73.1%,1.06,ZEDKO,16-16,66.2,65.4%,0.97,KWERTZZ,16-20,71.9,69.2%,0.96,oskar,18-19,64.8,73.1%,0.93,beastik,12-19,74.8,65.4%,0.84,Overpass,nbqq,24-13,95.0,84.6%,1.52,Dytor,22-15,92.2,88.5%,1.48,anarkez,21-15,81.4,69.2%,1.19,Valencio,14-15,64.2,69.2%,0.98,K1-FiDa,7-17,39.5,65.4%,0.63,ZEDKO,22-17,78.9,69.2%,1.14,SHOCK,18-17,80.1,65.4%,1.06,beastik,17-17,76.3,69.2%,1.02,oskar,12-17,53.0,46.2%,0.69,KWERTZZ,6-20,39.5,53.8%,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 16:00 2363587,Boston crab,Websterz,Nuke,alpha,21-11,101.0,81.8%,1.59,glowiing,23-14,103.5,86.4%,1.51,danistzz,19-15,89.1,81.8%,1.40,flamie,16-10,76.1,77.3%,1.20,supra,12-13,60.2,59.1%,0.82,sugaR,17-18,89.4,68.2%,1.12,tN1R,14-18,77.1,63.6%,0.95,boX,9-17,64.5,50.0%,0.67,znxxX,12-18,54.3,50.0%,0.65,mds,11-20,47.7,54.5%,0.51,Mirage,alpha,23-14,85.1,75.0%,1.36,danistzz,22-17,82.2,78.6%,1.27,glowiing,21-15,72.6,71.4%,1.22,flamie,15-19,70.2,71.4%,0.96,supra,14-23,56.3,67.9%,0.75,tN1R,23-16,95.0,78.6%,1.39,znxxX,16-16,65.1,75.0%,1.04,mds,20-21,75.6,71.4%,1.01,boX,13-21,58.1,53.6%,0.77,sugaR,16-21,60.2,57.1%,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 14:00 2363588,SINNERS,Cryptova,Vertigo,SHOCK,23-13,105.9,90.9%,1.60,oskar,17-10,74.8,77.3%,1.37,beastik,16-13,73.4,86.4%,1.27,ZEDKO,12-12,76.0,72.7%,1.18,KWERTZZ,16-13,81.5,68.2%,1.13,zyored,20-16,89.7,68.2%,1.19,Darber,18-17,80.2,77.3%,1.08,bery,11-15,63.0,81.8%,0.87,PR,8-19,49.7,63.6%,0.54,MAXX,4-17,54.3,54.5%,0.48,Anubis,oskar,20-13,67.1,73.1%,1.20,SHOCK,17-17,73.1,65.4%,1.02,beastik,17-19,83.1,65.4%,0.98,ZEDKO,13-21,57.2,42.3%,0.73,KWERTZZ,10-20,56.2,50.0%,0.58,zyored,22-12,88.1,80.8%,1.51,Darber,23-17,98.5,76.9%,1.38,PR,19-14,73.0,80.8%,1.24,bery,15-18,61.7,61.5%,0.92,MAXX,11-16,54.3,57.7%,0.67,Overpass,oskar,33-24,90.8,63.9%,1.20,beastik,24-24,76.8,77.8%,1.13,KWERTZZ,26-27,74.9,63.9%,0.99,ZEDKO,19-25,69.7,66.7%,0.88,SHOCK,16-26,51.3,58.3%,0.68,Darber,34-26,105.4,66.7%,1.41,zyored,25-23,78.5,69.4%,1.12,PR,22-24,71.6,66.7%,1.05,bery,23-19,53.0,66.7%,0.98,MAXX,21-26,77.9,72.2%,0.93
9 Apr 14:40 2363136,TheMongolz,Rare Atom,Inferno,bLitz,19-18,94.1,77.8%,1.28,Techno,21-15,80.9,77.8%,1.28,Annihilation,21-14,71.4,81.5%,1.24,Bart4k,13-15,50.7,70.4%,0.94,hasteka,13-18,53.5,63.0%,0.80,JamYoung,20-15,78.1,70.4%,1.22,Mercury,16-18,77.0,77.8%,1.16,kaze,19-14,67.3,70.4%,1.09,Moseyuh,12-19,59.1,59.3%,0.71,advent,10-22,52.4,63.0%,0.70,Mirage,bLitz,27-15,110.0,85.2%,1.59,Bart4k,24-15,88.3,77.8%,1.42,hasteka,18-17,60.4,81.5%,1.15,Annihilation,17-14,73.0,70.4%,1.11,Techno,18-18,72.1,77.8%,1.02,kaze,18-19,75.4,63.0%,1.07,Moseyuh,21-19,81.3,51.9%,1.03,JamYoung,17-22,80.1,81.5%,0.99,Mercury,12-22,46.2,51.9%,0.62,advent,10-22,52.4,59.3%,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 14:20 2363161,Apeks,B8,Vertigo,jkaem,38-36,95.8,83.3%,1.27,jL,37-33,86.8,77.1%,1.24,nawwk,33-30,67.4,81.2%,1.14,STYKO,35-33,75.6,66.7%,1.01,kyxsan,31-34,67.9,70.8%,1.00,r1nkle,46-33,106.4,83.3%,1.48,alex666,37-37,82.1,70.8%,1.08,amster,32-31,73.1,72.9%,1.04,cptkurtka023,29-39,65.6,62.5%,0.79,OWNER,20-35,50.6,66.7%,0.69,Anubis,jkaem,24-14,112.8,82.6%,1.61,nawwk,19-8,70.6,87.0%,1.47,kyxsan,17-16,83.0,91.3%,1.30,jL,17-16,77.4,87.0%,1.29,STYKO,10-14,50.6,78.3%,0.94,r1nkle,21-16,85.8,73.9%,1.24,amster,14-18,57.1,69.6%,0.79,cptkurtka023,11-18,68.3,65.2%,0.79,alex666,12-18,62.4,56.5%,0.73,OWNER,9-17,49.8,65.2%,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 13:15 2363162,FaZe,MOUZ,Nuke,Twistzz,17-17,66.1,79.2%,1.10,rain,13-18,78.2,62.5%,1.00,ropz,15-20,74.9,62.5%,0.86,karrigan,12-16,55.0,62.5%,0.80,broky,13-19,50.8,58.3%,0.66,xertioN,23-15,111.2,79.2%,1.46,torzsi,21-15,86.8,83.3%,1.43,JDC,13-10,71.8,79.2%,1.15,dexter,18-15,68.6,75.0%,1.09,frozen,15-15,61.4,75.0%,1.01,Ancient,broky,21-14,93.4,84.0%,1.49,ropz,23-11,78.8,84.0%,1.40,Twistzz,20-15,99.9,84.0%,1.35,rain,17-16,79.7,72.0%,1.15,karrigan,11-15,47.7,72.0%,0.86,xertioN,24-20,92.6,68.0%,1.38,frozen,15-17,65.3,64.0%,0.90,dexter,11-20,65.4,64.0%,0.68,torzsi,11-17,43.8,56.0%,0.67,JDC,10-18,53.8,52.0%,0.63,Inferno,broky,29-22,88.1,76.5%,1.28,rain,26-22,89.1,70.6%,1.21,Twistzz,24-25,70.9,82.4%,1.07,ropz,22-22,67.2,67.6%,0.97,karrigan,12-28,49.9,64.7%,0.58,xertioN,33-23,88.7,82.4%,1.47,frozen,22-24,86.2,85.3%,1.13,torzsi,23-18,68.6,76.5%,1.10,JDC,19-21,67.2,67.6%,0.94,dexter,20-27,68.1,70.6%,0.94
9 Apr 13:30 2363572,Apeks Rebels,PGE Turow,Vertigo,vhw,15-17,73.5,65.0%,0.83,Trax,11-16,74.0,55.0%,0.81,Tapewaare,10-14,67.8,70.0%,0.79,sense,6-14,31.3,55.0%,0.49,berzerk,5-15,37.1,40.0%,0.38,ultimate,20-8,88.9,80.0%,1.67,b1elany,16-9,80.2,80.0%,1.52,kadziu,17-11,88.4,85.0%,1.49,gRuChA,14-10,75.7,80.0%,1.38,darko,9-9,62.9,90.0%,1.21,Ancient,Tapewaare,17-19,82.1,61.5%,1.06,Trax,17-18,79.1,65.4%,1.02,berzerk,17-19,70.7,53.8%,0.97,vhw,15-19,70.0,46.2%,0.77,sense,13-22,53.3,61.5%,0.69,gRuChA,28-14,110.5,76.9%,1.55,darko,21-15,91.9,69.2%,1.29,b1elany,21-17,86.4,80.8%,1.23,kadziu,15-17,67.0,65.4%,0.94,ultimate,12-18,40.3,42.3%,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 13:00 2363586,Websterz,K23,Overpass,sugaR,23-15,103.8,84.6%,1.53,tN1R,23-15,90.8,80.8%,1.36,mds,21-17,85.4,76.9%,1.33,boX,15-13,64.4,76.9%,1.08,znxxX,13-10,51.4,69.2%,0.96,Raijin,16-20,70.0,61.5%,0.90,X5G7V,15-20,68.3,50.0%,0.84,El1an,13-17,52.2,53.8%,0.80,RAiLWAY,13-18,56.7,53.8%,0.75,Magnojez,13-21,53.6,53.8%,0.65,Nuke,boX,24-9,116.7,90.5%,1.89,tN1R,22-13,116.9,85.7%,1.79,sugaR,17-13,89.9,81.0%,1.28,znxxX,14-8,52.0,85.7%,1.19,mds,13-12,69.4,81.0%,1.18,Magnojez,13-18,72.0,47.6%,0.86,RAiLWAY,12-20,64.0,52.4%,0.70,El1an,10-16,66.8,61.9%,0.70,Raijin,12-16,65.9,47.6%,0.70,X5G7V,6-20,40.2,42.9%,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 11:00 2363160,Bad News Eagles,GamerLegion,Mirage,juanflatroo,27-14,102.2,95.7%,1.81,gxx-,14-12,74.1,73.9%,1.20,sinnopsyy,17-17,81.3,73.9%,1.09,SENER1,12-11,58.4,82.6%,1.06,rigoN,12-13,63.8,78.3%,1.01,iM,19-12,78.0,73.9%,1.17,siuhy,15-20,83.1,69.6%,0.98,Keoz,13-14,68.7,65.2%,0.92,isak,12-17,54.1,52.2%,0.71,acoR,7-19,46.3,47.8%,0.44,Ancient,juanflatroo,23-23,95.6,70.0%,1.11,gxx-,20-18,59.9,66.7%,0.97,rigoN,21-24,73.1,66.7%,0.95,SENER1,15-20,67.3,66.7%,0.86,sinnopsyy,20-25,78.1,56.7%,0.86,iM,27-18,94.6,76.7%,1.39,siuhy,21-19,77.4,80.0%,1.18,acoR,20-20,71.4,76.7%,1.05,Keoz,22-23,86.4,60.0%,1.05,isak,18-19,62.6,83.3%,0.98,Vertigo,gxx-,25-9,82.3,87.0%,1.57,SENER1,15-10,73.0,73.9%,1.28,juanflatroo,19-13,81.8,69.6%,1.25,sinnopsyy,17-13,86.4,73.9%,1.21,rigoN,15-17,87.0,82.6%,1.18,siuhy,16-17,71.1,69.6%,1.02,Keoz,14-19,80.0,56.5%,0.87,iM,13-21,75.1,47.8%,0.70,isak,9-17,55.1,65.2%,0.69,acoR,10-17,42.5,60.9%,0.61
9 Apr 11:10 2363135,Twisted Minds,Rare Atom,Mirage,D0cC,34-18,102.4,86.7%,1.68,KD69z,16-23,66.4,66.7%,0.90,SpAwNnS,20-21,72.7,70.0%,0.88,Lobanjica,15-25,63.2,70.0%,0.84,BLACKEAGLE,13-22,49.7,56.7%,0.65,JamYoung,23-18,88.8,80.0%,1.26,kaze,25-17,76.0,80.0%,1.24,Mercury,25-24,90.5,76.7%,1.19,Moseyuh,17-21,73.0,76.7%,1.04,advent,19-18,65.0,56.7%,0.95,Vertigo,SpAwNnS,23-18,108.9,78.3%,1.41,Lobanjica,18-20,98.7,82.6%,1.20,D0cC,18-19,88.6,65.2%,1.14,BLACKEAGLE,12-17,58.1,60.9%,0.75,KD69z,6-18,37.7,78.3%,0.65,kaze,29-11,115.1,82.6%,1.88,JamYoung,16-16,94.2,87.0%,1.23,Moseyuh,20-19,91.6,78.3%,1.21,advent,12-14,50.9,73.9%,0.86,Mercury,14-18,63.2,73.9%,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 11:00 2363159,Falcons,OG,Vertigo,misutaaa,20-18,96.9,70.8%,1.28,bodyy,16-17,77.8,79.2%,1.17,NBK-,21-20,86.9,66.7%,1.11,kennyS,14-15,46.5,70.8%,0.85,Python,8-21,57.8,58.3%,0.55,F1KU,21-15,98.4,87.5%,1.51,degster,24-14,86.6,75.0%,1.46,flameZ,20-17,72.2,75.0%,1.18,niko,12-17,73.7,75.0%,0.96,NEOFRAG,12-16,63.0,66.7%,0.96,Mirage,bodyy,21-19,80.4,79.3%,1.16,Python,22-18,75.5,69.0%,1.08,NBK-,17-19,74.5,69.0%,0.97,kennyS,15-21,51.7,62.1%,0.84,misutaaa,14-19,56.3,65.5%,0.83,flameZ,27-18,92.7,79.3%,1.46,NEOFRAG,21-20,71.8,69.0%,1.08,degster,18-16,66.7,79.3%,1.05,F1KU,16-19,72.8,69.0%,0.92,niko,14-16,61.1,55.2%,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 10:00 2363573,Nexus,EC Brugge,Inferno,smekk-,20-10,123.9,82.4%,1.98,adamS,18-6,108.6,88.2%,1.93,MoDo,11-5,55.8,88.2%,1.31,BTN,9-9,67.6,76.5%,1.08,ragga,9-13,52.1,64.7%,0.75,Stev0se,12-13,80.9,82.4%,1.12,swiiffter,11-14,67.5,64.7%,0.82,Markoś,8-13,67.1,70.6%,0.64,n0tice,6-13,62.1,76.5%,0.62,simix,5-14,38.2,41.2%,0.38,Mirage,ragga,24-8,117.8,100.0%,2.03,adamS,18-10,112.7,88.9%,1.68,MoDo,18-9,93.1,94.4%,1.66,smekk-,16-11,84.2,77.8%,1.33,BTN,9-13,70.6,66.7%,0.85,Markoś,21-16,106.2,88.9%,1.52,swiiffter,10-16,77.0,44.4%,0.74,Stev0se,10-17,59.4,66.7%,0.64,simix,5-18,46.1,38.9%,0.35,n0tice,5-18,43.7,38.9%,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 07:00 2363134,TheMongolz,Grayhound,Anubis,bLitz,29-22,88.2,74.3%,1.26,Techno,26-25,92.6,68.6%,1.22,Annihilation,26-25,72.5,68.6%,1.05,hasteka,23-26,71.9,71.4%,1.01,Bart4k,19-25,65.4,60.0%,0.89,aliStair,27-21,66.2,77.1%,1.17,Liazz,26-22,76.5,62.9%,1.13,Sico,26-27,87.7,74.3%,1.10,INS,25-26,77.9,60.0%,0.99,Vexite,19-27,71.1,57.1%,0.90,Inferno,Techno,18-19,84.0,80.0%,1.10,bLitz,12-21,75.8,72.0%,0.84,Bart4k,16-18,54.8,68.0%,0.76,Annihilation,12-16,52.7,60.0%,0.74,hasteka,8-20,52.7,48.0%,0.54,INS,23-16,103.0,80.0%,1.61,Liazz,25-17,93.9,92.0%,1.55,Vexite,17-12,74.2,84.0%,1.17,aliStair,15-9,63.3,76.0%,1.13,Sico,12-14,60.7,76.0%,0.98,Ancient,Techno,27-24,94.6,75.0%,1.29,Annihilation,17-19,64.6,67.9%,0.87,hasteka,15-22,71.7,53.6%,0.78,bLitz,16-21,81.8,46.4%,0.77,Bart4k,13-21,55.5,57.1%,0.74,Vexite,30-15,111.0,75.0%,1.68,INS,31-18,105.6,82.1%,1.65,aliStair,16-17,59.6,67.9%,1.03,Sico,17-19,59.7,67.9%,0.95,Liazz,13-20,73.7,78.6%,0.90
9 Apr 04:00 2363211,Liquid,FURIA,Nuke,oSee,32-19,81.6,77.1%,1.36,YEKINDAR,25-22,79.1,65.7%,1.18,NAF,19-20,69.6,71.4%,1.01,EliGE,21-25,66.1,65.7%,0.91,nitr0,16-25,54.9,71.4%,0.80,KSCERATO,34-22,94.9,74.3%,1.32,arT,23-24,84.6,68.6%,1.06,drop,21-24,65.0,74.3%,1.00,yuurih,17-23,60.1,60.0%,0.83,saffee,15-21,47.2,62.9%,0.77,Inferno,EliGE,20-17,80.3,75.9%,1.16,YEKINDAR,17-20,77.4,69.0%,1.02,nitr0,18-17,55.7,79.3%,0.95,oSee,16-17,64.1,62.1%,0.93,NAF,10-15,53.3,75.9%,0.82,KSCERATO,19-17,80.7,75.9%,1.21,drop,20-16,66.7,58.6%,1.05,yuurih,15-16,61.9,69.0%,1.04,saffee,16-15,66.2,69.0%,1.03,arT,16-19,71.3,65.5%,1.03,Mirage,oSee,10-15,63.7,65.0%,0.80,EliGE,10-14,63.4,60.0%,0.79,nitr0,13-17,60.5,60.0%,0.79,NAF,7-15,57.5,65.0%,0.68,YEKINDAR,8-16,43.3,60.0%,0.57,saffee,21-9,96.8,80.0%,1.62,yuurih,17-9,81.0,75.0%,1.38,arT,15-14,100.9,90.0%,1.34,KSCERATO,13-8,73.2,85.0%,1.20,drop,11-9,54.4,85.0%,1.12
