id,team_1,team_2,map_1,team_1_map_1_player_1,team_1_map_1_player_1_kd,team_1_map_1_player_1_adr,team_1_map_1_player_1_kast,team_1_map_1_player_1_rating,team_1_map_1_player_2,team_1_map_1_player_2_kd,team_1_map_1_player_2_adr,team_1_map_1_player_2_kast,team_1_map_1_player_2_rating,team_1_map_1_player_3,team_1_map_1_player_3_kd,team_1_map_1_player_3_adr,team_1_map_1_player_3_kast,team_1_map_1_player_3_rating,team_1_map_1_player_4,team_1_map_1_player_4_kd,team_1_map_1_player_4_adr,team_1_map_1_player_4_kast,team_1_map_1_player_4_rating,team_1_map_1_player_5,team_1_map_1_player_5_kd,team_1_map_1_player_5_adr,team_1_map_1_player_5_kast,team_1_map_1_player_5_rating,team_2_map_1_player_1,team_2_map_1_player_1_kd,team_2_map_1_player_1_adr,team_2_map_1_player_1_kast,team_2_map_1_player_1_rating,team_2_map_1_player_2,team_2_map_1_player_2_kd,team_2_map_1_player_2_adr,team_2_map_1_player_2_kast,team_2_map_1_player_2_rating,team_2_map_1_player_3,team_2_map_1_player_3_kd,team_2_map_1_player_3_adr,team_2_map_1_player_3_kast,team_2_map_1_player_3_rating,team_2_map_1_player_4,team_2_map_1_player_4_kd,team_2_map_1_player_4_adr,team_2_map_1_player_4_kast,team_2_map_1_player_4_rating,team_2_map_1_player_5,team_2_map_1_player_5_kd,team_2_map_1_player_5_adr,team_2_map_1_player_5_kast,team_2_map_1_player_5_rating,map_2,team_1_map_2_player_1,team_1_map_2_player_1_kd,team_1_map_2_player_1_adr,team_1_map_2_player_1_kast,team_1_map_2_player_1_rating,team_1_map_2_player_2,team_1_map_2_player_2_kd,team_1_map_2_player_2_adr,team_1_map_2_player_2_kast,team_1_map_2_player_2_rating,team_1_map_2_player_3,team_1_map_2_player_3_kd,team_1_map_2_player_3_adr,team_1_map_2_player_3_kast,team_1_map_2_player_3_rating,team_1_map_2_player_4,team_1_map_2_player_4_kd,team_1_map_2_player_4_adr,team_1_map_2_player_4_kast,team_1_map_2_player_4_rating,team_1_map_2_player_5,team_1_map_2_player_5_kd,team_1_map_2_player_5_adr,team_1_map_2_player_5_kast,team_1_map_2_player_5_rating,team_2_map_2_player_1,team_2_map_2_player_1_kd,team_2_map_2_player_1_adr,team_2_map_2_player_1_kast,team_2_map_2_player_1_rating,team_2_map_2_player_2,team_2_map_2_player_2_kd,team_2_map_2_player_2_adr,team_2_map_2_player_2_kast,team_2_map_2_player_2_rating,team_2_map_2_player_3,team_2_map_2_player_3_kd,team_2_map_2_player_3_adr,team_2_map_2_player_3_kast,team_2_map_2_player_3_rating,team_2_map_2_player_4,team_2_map_2_player_4_kd,team_2_map_2_player_4_adr,team_2_map_2_player_4_kast,team_2_map_2_player_4_rating,team_2_map_2_player_5,team_2_map_2_player_5_kd,team_2_map_2_player_5_adr,team_2_map_2_player_5_kast,team_2_map_2_player_5_rating,map_3,team_1_map_3_player_1,team_1_map_3_player_1_kd,team_1_map_3_player_1_adr,team_1_map_3_player_1_kast,team_1_map_3_player_1_rating,team_1_map_3_player_2,team_1_map_3_player_2_kd,team_1_map_3_player_2_adr,team_1_map_3_player_2_kast,team_1_map_3_player_2_rating,team_1_map_3_player_3,team_1_map_3_player_3_kd,team_1_map_3_player_3_adr,team_1_map_3_player_3_kast,team_1_map_3_player_3_rating,team_1_map_3_player_4,team_1_map_3_player_4_kd,team_1_map_3_player_4_adr,team_1_map_3_player_4_kast,team_1_map_3_player_4_rating,team_1_map_3_player_5,team_1_map_3_player_5_kd,team_1_map_3_player_5_adr,team_1_map_3_player_5_kast,team_1_map_3_player_5_rating,team_2_map_3_player_1,team_2_map_3_player_1_kd,team_2_map_3_player_1_adr,team_2_map_3_player_1_kast,team_2_map_3_player_1_rating,team_2_map_3_player_2,team_2_map_3_player_2_kd,team_2_map_3_player_2_adr,team_2_map_3_player_2_kast,team_2_map_3_player_2_rating,team_2_map_3_player_3,team_2_map_3_player_3_kd,team_2_map_3_player_3_adr,team_2_map_3_player_3_kast,team_2_map_3_player_3_rating,team_2_map_3_player_4,team_2_map_3_player_4_kd,team_2_map_3_player_4_adr,team_2_map_3_player_4_kast,team_2_map_3_player_4_rating,team_2_map_3_player_5,team_2_map_3_player_5_kd,team_2_map_3_player_5_adr,team_2_map_3_player_5_kast,team_2_map_3_player_5_rating
18 Mar 23:00 2363009,TropiCaos,Meta,Inferno,doc,12-17,73.5,66.7%,0.87,tatazin,8-14,52.2,66.7%,0.86,land1n,10-15,51.1,52.4%,0.81,lcf,11-17,48.6,66.7%,0.65,CSO,10-18,47.8,57.1%,0.59,Alisson,25-10,131.3,95.2%,2.08,dok,19-13,93.8,81.0%,1.33,abr,15-6,63.0,90.5%,1.25,supLexN1,13-8,48.2,81.0%,1.06,CutzMeretz,7-14,61.5,76.2%,0.80,Nuke,CSO,17-19,71.0,60.7%,0.93,tatazin,16-18,55.9,67.9%,0.88,land1n,15-19,62.7,60.7%,0.86,lcf,14-21,61.9,57.1%,0.76,doc,11-24,53.0,46.4%,0.65,supLexN1,23-10,88.4,82.1%,1.51,CutzMeretz,27-16,90.0,64.3%,1.38,dok,18-18,82.4,75.0%,1.11,abr,15-12,55.7,82.1%,1.04,Alisson,18-17,69.0,78.6%,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 21:15 2362950,O PLANO,Fluxo,Nuke,piriaz1n,24-19,105.5,60.0%,1.31,decenty,15-17,77.2,64.0%,0.91,kNgV-,15-20,61.6,68.0%,0.84,shz,12-17,52.8,68.0%,0.83,Yangue,8-20,39.4,52.0%,0.44,history,27-13,100.5,92.0%,1.78,Lucaozy,30-14,100.4,84.0%,1.66,felps,14-17,76.9,64.0%,0.97,vsm,10-14,49.3,72.0%,0.88,WOOD7,12-16,56.0,72.0%,0.88,Inferno,shz,24-18,83.4,75.0%,1.31,kNgV-,22-19,75.4,64.3%,1.06,piriaz1n,18-19,83.1,71.4%,1.04,decenty,17-19,67.0,67.9%,0.89,Yangue,12-19,48.2,64.3%,0.72,vsm,22-19,91.2,85.7%,1.38,felps,18-22,95.2,67.9%,1.12,Lucaozy,19-16,58.1,57.1%,1.03,WOOD7,15-18,74.0,67.9%,1.02,history,18-19,53.2,67.9%,0.89,Mirage,piriaz1n,25-20,86.3,80.0%,1.28,kNgV-,24-18,83.9,66.7%,1.25,decenty,22-19,78.1,76.7%,1.16,shz,17-21,67.0,76.7%,0.89,Yangue,16-23,62.6,60.0%,0.80,felps,25-21,89.1,70.0%,1.29,Lucaozy,24-21,91.8,83.3%,1.29,vsm,22-20,75.9,70.0%,1.09,history,17-20,55.1,56.7%,0.77,WOOD7,12-22,60.6,66.7%,0.70
18 Mar 21:00 2363004,Detonate,timbermen,Nuke,SLIGHT,24-12,101.9,88.5%,1.69,Cryptic,24-15,95.2,88.5%,1.46,freshie,21-16,88.2,80.8%,1.27,micro,17-16,72.8,76.9%,1.16,brett,15-18,57.5,73.1%,0.91,Fr3nk1e,19-16,73.1,76.9%,1.09,droid,16-20,65.8,57.7%,0.85,shane,16-21,70.4,73.1%,0.80,dare,13-24,62.2,69.2%,0.78,snav,13-20,62.7,50.0%,0.61,Mirage,brett,17-18,71.5,58.3%,0.96,Cryptic,14-19,82.4,54.2%,0.94,freshie,18-20,76.7,58.3%,0.87,SLIGHT,15-20,66.0,58.3%,0.78,micro,6-17,38.3,50.0%,0.47,dare,24-15,108.4,58.3%,1.62,Fr3nk1e,23-11,94.3,83.3%,1.59,snav,19-16,93.5,75.0%,1.26,shane,15-13,59.8,83.3%,1.15,droid,12-15,52.8,66.7%,0.89,Overpass,brett,21-15,94.3,73.1%,1.37,freshie,22-17,85.9,69.2%,1.30,Cryptic,22-18,90.0,69.2%,1.21,SLIGHT,16-14,62.3,73.1%,1.09,micro,17-17,70.2,69.2%,1.00,snav,21-17,86.8,73.1%,1.22,droid,21-17,73.4,69.2%,1.15,shane,14-20,67.1,69.2%,0.84,Fr3nk1e,13-21,70.0,65.4%,0.79,dare,12-23,56.1,50.0%,0.64
18 Mar 21:00 2363005,EG Black,Take Flyte,Anubis,junior,22-8,81.9,92.0%,1.55,Jeorge,21-12,91.7,80.0%,1.49,HexT,18-12,88.9,84.0%,1.35,RUSH,18-14,72.0,84.0%,1.23,Walco,16-21,75.0,68.0%,0.92,Wolffe,19-19,85.7,68.0%,1.09,zanz,14-18,62.0,52.0%,0.83,Umar,14-20,60.3,68.0%,0.74,nicx,13-21,57.2,56.0%,0.70,hyza,7-18,37.8,64.0%,0.56,Inferno,HexT,26-19,107.1,75.9%,1.52,Jeorge,27-18,93.4,75.9%,1.39,junior,21-19,68.9,72.4%,1.10,RUSH,17-23,72.8,69.0%,0.93,Walco,11-20,46.9,58.6%,0.65,Wolffe,28-21,90.7,75.9%,1.23,zanz,16-19,65.6,75.9%,1.03,Umar,19-19,72.5,65.5%,0.97,hyza,19-23,80.0,62.1%,0.96,nicx,15-20,56.3,51.7%,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 18:45 2363007,Furious,Corinthians,Ancient,ABM,27-17,98.9,78.6%,1.48,tom1jed,24-16,80.9,75.0%,1.19,laser,19-21,84.9,67.9%,1.02,KAISER,13-19,56.6,57.1%,0.85,Andrew,16-21,60.4,57.1%,0.82,voltera,27-20,116.1,60.7%,1.45,proSHOW,22-20,69.5,64.3%,0.96,Demonos,16-22,67.1,67.9%,0.88,fREQ,13-19,57.0,75.0%,0.84,r4ul,11-20,51.7,53.6%,0.67,Anubis,tom1jed,23-19,78.4,75.9%,1.22,KAISER,20-16,69.1,72.4%,1.07,laser,16-20,74.2,65.5%,1.00,Andrew,16-17,69.9,72.4%,0.97,ABM,17-22,69.7,62.1%,0.90,voltera,32-17,89.2,79.3%,1.45,fREQ,19-15,61.9,75.9%,1.13,r4ul,17-20,74.7,62.1%,1.02,Demonos,14-22,68.4,69.0%,0.82,proSHOW,12-18,58.2,55.2%,0.77,Inferno,tom1jed,18-20,91.6,82.6%,1.21,KAISER,19-18,81.3,60.9%,1.04,laser,14-19,64.4,73.9%,0.82,ABM,13-18,62.1,65.2%,0.74,Andrew,12-19,56.3,52.2%,0.64,fREQ,23-15,95.0,78.3%,1.38,r4ul,23-15,90.6,78.3%,1.36,voltera,18-14,85.6,82.6%,1.27,proSHOW,14-17,68.0,82.6%,1.07,Demonos,15-16,83.6,69.6%,1.04
18 Mar 18:00 2362953,Iron Branch,B8,Anubis,Ganginho,26-21,97.4,72.4%,1.25,nifee,21-20,81.1,75.9%,1.08,MaSvAl,21-21,88.3,72.4%,1.06,jR,18-21,62.7,75.9%,0.97,sad,11-23,46.8,69.0%,0.69,OWNER,30-18,94.7,75.9%,1.44,amster,25-19,83.0,69.0%,1.27,cptkurtka023,19-20,91.0,75.9%,1.20,r1nkle,20-16,75.2,79.3%,1.13,alex666,10-24,42.7,55.2%,0.54,Nuke,jR,24-22,100.4,75.9%,1.27,MaSvAl,23-19,91.1,75.9%,1.17,Ganginho,23-18,76.6,72.4%,1.14,nifee,17-18,62.9,86.2%,1.10,sad,20-22,75.1,69.0%,0.95,r1nkle,24-22,90.3,75.9%,1.19,OWNER,20-15,64.2,86.2%,1.18,cptkurtka023,19-24,79.7,65.5%,1.01,amster,17-21,65.3,79.3%,0.93,alex666,19-25,68.8,69.0%,0.82,Ancient,Ganginho,22-20,69.9,70.0%,1.05,sad,23-26,94.3,63.3%,0.98,MaSvAl,16-19,60.6,80.0%,0.94,jR,18-21,56.5,60.0%,0.85,nifee,16-24,60.2,70.0%,0.81,OWNER,29-21,91.7,73.3%,1.40,cptkurtka023,26-21,95.4,76.7%,1.36,r1nkle,20-17,84.4,80.0%,1.22,amster,23-17,70.8,76.7%,1.13,alex666,10-19,55.2,66.7%,0.81
18 Mar 19:30 2362227,Liquid,Rare Atom,Nuke,NAF,22-12,104.4,91.3%,1.64,nitr0,21-11,77.1,87.0%,1.45,oSee,16-12,76.6,78.3%,1.26,EliGE,19-15,75.2,82.6%,1.19,YEKINDAR,14-16,86.6,73.9%,1.12,Moseyuh,19-18,84.5,65.2%,1.10,kaze,15-16,72.0,69.6%,0.94,JamYoung,14-18,76.2,47.8%,0.93,Mercury,13-20,72.0,65.2%,0.85,advent,5-20,27.3,34.8%,0.32,Mirage,YEKINDAR,26-7,129.2,90.5%,2.29,NAF,18-8,97.0,85.7%,1.51,EliGE,14-8,74.3,81.0%,1.34,nitr0,8-12,44.7,90.5%,1.06,oSee,10-9,38.9,71.4%,0.87,kaze,11-15,59.1,57.1%,0.79,Moseyuh,11-16,45.5,47.6%,0.63,advent,7-16,57.7,66.7%,0.62,Mercury,7-15,51.0,57.1%,0.60,JamYoung,8-15,46.7,42.9%,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 18:00 2362949,RED Canids,9z,Nuke,detr0ittJ,27-24,75.1,71.4%,1.17,ckzao,25-23,81.3,68.6%,1.09,t9rnay,21-23,73.2,68.6%,1.03,danoco,18-28,53.9,65.7%,0.73,realz1n,14-24,54.6,62.9%,0.72,dgt,28-16,81.2,80.0%,1.35,max,27-23,82.5,74.3%,1.18,try,26-21,73.1,62.9%,1.18,buda,19-19,62.3,68.6%,0.98,dav1deuS,22-27,73.8,74.3%,0.97,Ancient,realz1n,20-17,87.3,70.4%,1.20,t9rnay,21-16,80.9,66.7%,1.15,ckzao,17-21,69.8,74.1%,0.99,danoco,16-23,69.1,74.1%,0.91,detr0ittJ,6-20,28.6,44.4%,0.35,dgt,22-15,88.6,77.8%,1.33,max,19-15,82.6,85.2%,1.29,try,21-14,76.0,74.1%,1.16,dav1deuS,17-18,62.5,77.8%,1.05,buda,17-18,76.1,66.7%,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 19:00 2362944,PROSPECTS,BIG Academy,Ancient,hype,22-16,83.8,84.6%,1.37,FRANSSON,19-16,92.1,80.8%,1.34,Ro1f,20-19,87.8,73.1%,1.17,spooke,22-15,72.7,69.2%,1.13,bobeksde,16-17,73.6,69.2%,0.97,S3NSEY,23-20,80.4,65.4%,1.12,s1n,17-20,95.7,76.9%,1.11,ArroW,11-16,53.3,65.4%,0.85,prosus,17-22,62.2,65.4%,0.78,skyye,13-21,63.7,57.7%,0.74,Vertigo,bobeksde,21-9,91.2,90.0%,1.68,spooke,19-13,105.2,80.0%,1.45,FRANSSON,18-12,94.3,75.0%,1.35,Ro1f,16-11,92.1,85.0%,1.32,hype,15-10,73.1,85.0%,1.23,prosus,18-18,94.1,65.0%,1.18,ArroW,14-18,71.8,50.0%,0.76,s1n,8-17,58.9,50.0%,0.74,S3NSEY,7-19,47.6,65.0%,0.54,skyye,8-17,48.1,50.0%,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 16:30 2362226,Spirit,Natus Vincere,Anubis,w0nderful,20-15,58.9,83.3%,1.16,s1ren,19-17,67.4,66.7%,1.04,chopper,14-19,63.8,76.7%,0.99,Patsi,20-23,70.4,56.7%,0.98,magixx,14-19,60.5,56.7%,0.80,electroNic,21-18,92.1,80.0%,1.27,s1mple,27-17,75.2,63.3%,1.25,Perfecto,18-18,80.3,73.3%,1.04,npl,16-16,56.8,56.7%,0.90,b1t,11-18,55.6,73.3%,0.86,Nuke,Patsi,16-17,82.0,56.5%,0.94,magixx,13-17,66.3,69.6%,0.91,w0nderful,15-17,66.2,60.9%,0.90,chopper,10-17,51.7,47.8%,0.61,s1ren,7-20,38.9,47.8%,0.46,b1t,21-10,97.0,73.9%,1.62,Perfecto,19-13,88.0,82.6%,1.43,npl,18-13,91.2,73.9%,1.36,s1mple,15-12,60.5,73.9%,1.03,electroNic,15-14,73.7,69.6%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 16:40 2363013,Tricked,Astralis Talent,Ancient,larsen,20-20,91.6,74.1%,1.25,Lucky,16-16,65.2,88.9%,1.05,IceBerg,18-19,76.8,59.3%,0.94,kwezz,15-20,70.1,66.7%,0.91,PR1mE,16-21,55.1,55.6%,0.74,Patti,21-17,85.6,74.1%,1.21,Kristou,18-18,74.0,81.5%,1.14,Altekz,18-16,86.2,63.0%,1.13,br0,20-19,82.3,63.0%,1.07,MistR,15-17,62.4,74.1%,0.90,Mirage,Lucky,30-16,100.9,72.4%,1.52,IceBerg,21-23,72.3,62.1%,1.03,PR1mE,18-20,74.0,65.5%,0.99,larsen,14-22,71.6,65.5%,0.88,kwezz,12-21,43.8,72.4%,0.70,Kristou,22-15,79.1,75.9%,1.26,Altekz,21-19,82.7,72.4%,1.16,Patti,20-17,60.8,75.9%,1.09,MistR,22-23,76.4,69.0%,1.05,br0,17-21,81.9,69.0%,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 16:25 2362943,Viperio,Young Ninjas,Vertigo,arTisT,18-18,88.0,68.2%,1.11,Gizmy,12-20,75.4,50.0%,0.75,Girafffe,13-19,73.6,59.1%,0.72,Extinct,10-20,55.9,50.0%,0.58,MMS,9-18,35.0,54.5%,0.45,adamb,22-13,115.0,72.7%,1.69,nilo,20-13,99.1,86.4%,1.52,maxster,17-11,81.1,90.9%,1.46,LNZ,18-13,80.2,90.9%,1.37,eraa,17-13,68.7,72.7%,1.27,Nuke,arTisT,20-19,66.9,63.3%,0.97,Gizmy,20-26,76.0,73.3%,0.96,Girafffe,19-23,73.3,73.3%,0.92,MMS,18-21,58.4,80.0%,0.92,Extinct,13-22,63.4,60.0%,0.72,adamb,34-20,119.1,93.3%,1.90,eraa,22-17,78.8,83.3%,1.25,LNZ,22-15,70.1,76.7%,1.19,nilo,21-19,78.7,63.3%,1.03,maxster,11-19,46.9,63.3%,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 13:00 2362942,HONORIS,K23,Nuke,reiko,15-17,81.8,75.0%,0.90,lunAtic,15-19,79.8,70.0%,0.86,Sobol,11-18,76.2,65.0%,0.78,TaZ,8-18,48.5,45.0%,0.48,SaMey,5-16,34.0,55.0%,0.43,X5G7V,20-10,121.1,95.0%,1.84,Jyo,19-10,97.2,95.0%,1.75,Raijin,20-8,89.1,95.0%,1.74,Magnojez,19-13,93.0,85.0%,1.51,iDISBALANCE,10-13,50.8,70.0%,0.86,Overpass,SaMey,24-15,86.3,70.4%,1.38,reiko,20-14,85.2,74.1%,1.29,Sobol,17-13,76.5,77.8%,1.24,lunAtic,14-19,59.7,74.1%,0.96,TaZ,11-13,50.2,81.5%,0.88,X5G7V,18-17,74.8,66.7%,1.12,iDISBALANCE,14-15,47.0,70.4%,0.93,Magnojez,19-20,69.1,63.0%,0.92,Jyo,12-16,56.6,74.1%,0.87,Raijin,11-18,59.5,66.7%,0.80,Inferno,reiko,22-14,90.1,84.6%,1.43,SaMey,23-14,85.1,88.5%,1.30,lunAtic,19-15,74.8,76.9%,1.20,Sobol,18-17,77.0,76.9%,1.15,TaZ,13-17,73.2,76.9%,0.97,iDISBALANCE,18-18,70.2,73.1%,1.07,X5G7V,20-19,72.7,73.1%,1.05,Jyo,15-16,72.5,69.2%,1.04,Magnojez,16-20,75.1,57.7%,0.89,Raijin,8-22,49.2,61.5%,0.53
18 Mar 12:30 2362225,ATK,Astralis,Overpass,djay,13-17,52.4,75.0%,0.84,Swisher,14-19,66.3,58.3%,0.83,MisteM,14-19,74.3,58.3%,0.81,b0denmaster,9-15,51.9,58.3%,0.72,CacaNito,11-18,46.9,50.0%,0.63,blameF,27-15,124.1,91.7%,1.84,device,21-9,83.0,83.3%,1.56,Xyp9x,15-10,72.1,91.7%,1.34,Buzz,14-12,56.2,75.0%,1.04,gla1ve,11-15,54.6,75.0%,0.94,Mirage,CacaNito,23-15,95.0,70.8%,1.49,MisteM,22-19,93.2,70.8%,1.30,b0denmaster,17-13,71.7,70.8%,1.12,Swisher,16-17,80.5,70.8%,1.07,djay,5-15,31.2,58.3%,0.51,Buzz,20-16,73.0,75.0%,1.13,device,21-15,66.1,58.3%,1.10,gla1ve,15-14,67.0,79.2%,1.07,blameF,14-21,86.2,75.0%,0.92,Xyp9x,9-17,60.8,66.7%,0.78,Inferno,Swisher,25-21,79.1,70.6%,1.19,CacaNito,30-25,82.6,64.7%,1.18,b0denmaster,16-22,51.3,58.8%,0.87,djay,17-22,52.0,73.5%,0.84,MisteM,15-26,65.1,58.8%,0.70,device,26-20,91.0,67.6%,1.38,Xyp9x,29-22,88.9,76.5%,1.23,blameF,23-19,77.6,64.7%,1.02,Buzz,24-22,71.3,73.5%,1.01,gla1ve,14-20,47.9,64.7%,0.76
18 Mar 13:50 2363012,Astralis Talent,XI,Anubis,Altekz,31-19,106.5,86.7%,1.55,br0,21-18,83.9,80.0%,1.32,MistR,24-16,83.3,83.3%,1.31,Kristou,17-18,65.8,73.3%,0.93,Patti,14-19,52.5,53.3%,0.75,mertz,22-17,81.2,70.0%,1.20,anber,25-23,88.7,66.7%,1.17,Griller,19-20,67.6,56.7%,0.92,Vaegten,13-21,52.3,53.3%,0.66,vester,10-26,38.3,53.3%,0.45,Inferno,Kristou,25-15,81.4,70.0%,1.33,br0,23-16,73.7,70.0%,1.26,MistR,15-17,83.7,73.3%,1.13,Altekz,17-14,58.2,80.0%,1.11,Patti,16-22,72.8,73.3%,0.93,mertz,23-15,81.3,70.0%,1.26,vester,20-20,93.5,70.0%,1.11,Griller,15-20,61.5,70.0%,0.83,anber,14-21,56.1,60.0%,0.74,Vaegten,10-20,44.7,63.3%,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 11:00 2362978,sunday school,Encore,Inferno,versa,17-13,86.4,79.2%,1.40,gump,18-13,79.1,70.8%,1.29,supar,16-13,71.5,79.2%,1.18,rekonz,13-10,59.8,75.0%,1.16,guag,11-10,55.2,79.2%,1.08,Liki,17-14,75.3,66.7%,1.01,Hatz,12-17,71.0,58.3%,0.83,ap0c,11-17,62.7,62.5%,0.82,sterling,10-13,43.3,62.5%,0.76,SaVage,9-16,49.4,54.2%,0.57,Overpass,mizzy,16-18,67.6,67.9%,0.94,gump,2-4,8.7,92.9%,0.90,rekonz,16-23,58.1,71.4%,0.83,supar,15-19,59.8,57.1%,0.79,guag,13-18,51.4,60.7%,0.78,Hatz,30-18,127.7,92.9%,1.88,sterling,27-11,80.5,89.3%,1.54,SaVage,22-16,80.7,71.4%,1.14,ap0c,16-17,66.5,67.9%,0.98,Liki,11-15,37.0,82.1%,0.89,Nuke,guag,17-18,76.2,68.0%,0.97,versa,14-17,67.7,64.0%,0.91,rekonz,15-20,69.1,60.0%,0.80,supar,12-18,64.1,72.0%,0.80,mizzy,12-21,56.1,44.0%,0.62,Hatz,22-13,88.2,84.0%,1.52,SaVage,21-12,90.0,80.0%,1.48,sterling,20-13,89.4,84.0%,1.40,Liki,20-14,80.7,76.0%,1.32,ap0c,11-18,42.2,56.0%,0.68
18 Mar 12:30 2363011,Tricked,CEPTER,Mirage,Lucky,21-14,71.7,58.6%,1.12,larsen,19-19,77.5,62.1%,1.02,kwezz,18-16,66.7,58.6%,0.97,IceBerg,17-23,77.9,62.1%,0.89,PR1mE,17-23,66.8,65.5%,0.81,PERCY,25-19,87.6,69.0%,1.19,Ryxxo,19-16,67.6,69.0%,1.07,mupzG,21-21,71.9,62.1%,1.05,smF,16-18,76.7,72.4%,1.04,alexsomfan,14-18,54.1,62.1%,0.81,Nuke,Lucky,24-7,94.7,81.0%,1.79,kwezz,16-14,90.4,71.4%,1.26,IceBerg,16-19,93.0,71.4%,1.26,PR1mE,16-11,82.1,71.4%,1.24,larsen,12-13,63.9,71.4%,1.02,mupzG,14-18,76.8,66.7%,0.85,alexsomfan,14-17,67.9,57.1%,0.81,PERCY,13-17,69.4,57.1%,0.77,Ryxxo,12-16,65.6,61.9%,0.76,smF,11-17,69.7,57.1%,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 10:00 2362957,MASONIC,XI,Anubis,notaN,20-17,84.2,67.9%,1.24,Anlelele,22-22,90.0,67.9%,1.16,Tauson,15-17,68.9,71.4%,0.98,J3nsyy,15-18,46.9,64.3%,0.80,fr0slev,12-20,59.1,64.3%,0.65,mertz,23-18,81.3,75.0%,1.29,Vaegten,20-17,77.6,67.9%,1.16,vester,18-17,71.0,85.7%,1.14,anber,17-14,71.2,71.4%,1.05,Griller,16-18,61.5,67.9%,0.91,Inferno,Tauson,22-15,77.7,85.2%,1.29,notaN,19-11,69.5,85.2%,1.28,fr0slev,20-18,77.1,85.2%,1.24,J3nsyy,19-15,74.3,63.0%,1.17,Anlelele,21-19,96.9,59.3%,1.16,anber,20-20,70.7,63.0%,0.99,vester,18-21,66.6,77.8%,0.98,mertz,16-20,65.7,66.7%,0.95,Vaegten,15-20,63.7,51.9%,0.82,Griller,9-21,47.7,63.0%,0.63,Overpass,J3nsyy,17-15,70.7,76.9%,1.10,notaN,20-17,76.5,61.5%,1.09,Anlelele,17-21,78.6,69.2%,1.00,Tauson,15-22,65.5,61.5%,0.80,fr0slev,14-21,68.2,65.4%,0.75,vester,22-18,95.9,73.1%,1.41,anber,22-18,88.9,76.9%,1.26,Vaegten,17-14,72.3,80.8%,1.18,Griller,21-15,75.1,73.1%,1.09,mertz,14-19,57.4,50.0%,0.72
18 Mar 11:00 2362977,Rooster,VERTEX,Vertigo,Rackem,14-17,75.0,61.9%,0.82,nettik,12-20,75.1,71.4%,0.76,asap,13-17,66.8,52.4%,0.72,val,11-17,54.0,57.1%,0.66,ADK,8-16,59.9,57.1%,0.65,malta,24-12,115.9,85.7%,1.92,hazr,20-17,115.0,90.5%,1.64,pz,15-9,73.7,81.0%,1.29,ADDICT,15-10,64.0,85.7%,1.22,BRACE,12-10,69.3,66.7%,1.11,Mirage,asap,11-17,62.0,52.4%,0.80,Rackem,9-19,52.1,42.9%,0.52,ADK,8-17,35.4,42.9%,0.51,nettik,9-20,55.2,42.9%,0.49,val,9-20,63.6,42.9%,0.48,ADDICT,29-9,137.1,81.0%,2.04,hazr,16-10,89.0,90.5%,1.47,malta,16-5,76.0,85.7%,1.41,pz,16-11,80.3,81.0%,1.31,BRACE,15-11,69.3,76.2%,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 10:00 2362941,Endpoint,ECSTATIC,Inferno,Fessor,27-22,97.6,75.0%,1.31,mhL,30-25,84.3,69.4%,1.21,HeavyGod,27-18,65.8,75.0%,1.16,Surreal,21-21,63.0,72.2%,1.01,MiGHTYMAX,20-24,67.5,69.4%,0.98,Queenix,31-23,99.1,75.0%,1.41,Nodios,34-24,84.1,80.6%,1.23,salazar,23-25,66.4,77.8%,1.04,maNkz,13-29,55.0,50.0%,0.58,kraghen,9-26,50.2,47.2%,0.54,Ancient,HeavyGod,28-13,105.0,84.0%,1.66,mhL,24-12,97.6,88.0%,1.56,MiGHTYMAX,18-17,86.3,80.0%,1.29,Surreal,20-14,71.3,88.0%,1.26,Fessor,13-19,68.5,72.0%,0.90,kraghen,20-21,94.6,68.0%,1.22,Queenix,22-22,90.3,64.0%,1.03,maNkz,12-20,52.8,48.0%,0.66,Nodios,12-21,58.2,48.0%,0.60,salazar,9-20,39.2,60.0%,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
