id,team_1,team_2,map_1,team_1_map_1_player_1,team_1_map_1_player_1_kd,team_1_map_1_player_1_adr,team_1_map_1_player_1_kast,team_1_map_1_player_1_rating,team_1_map_1_player_2,team_1_map_1_player_2_kd,team_1_map_1_player_2_adr,team_1_map_1_player_2_kast,team_1_map_1_player_2_rating,team_1_map_1_player_3,team_1_map_1_player_3_kd,team_1_map_1_player_3_adr,team_1_map_1_player_3_kast,team_1_map_1_player_3_rating,team_1_map_1_player_4,team_1_map_1_player_4_kd,team_1_map_1_player_4_adr,team_1_map_1_player_4_kast,team_1_map_1_player_4_rating,team_1_map_1_player_5,team_1_map_1_player_5_kd,team_1_map_1_player_5_adr,team_1_map_1_player_5_kast,team_1_map_1_player_5_rating,team_2_map_1_player_1,team_2_map_1_player_1_kd,team_2_map_1_player_1_adr,team_2_map_1_player_1_kast,team_2_map_1_player_1_rating,team_2_map_1_player_2,team_2_map_1_player_2_kd,team_2_map_1_player_2_adr,team_2_map_1_player_2_kast,team_2_map_1_player_2_rating,team_2_map_1_player_3,team_2_map_1_player_3_kd,team_2_map_1_player_3_adr,team_2_map_1_player_3_kast,team_2_map_1_player_3_rating,team_2_map_1_player_4,team_2_map_1_player_4_kd,team_2_map_1_player_4_adr,team_2_map_1_player_4_kast,team_2_map_1_player_4_rating,team_2_map_1_player_5,team_2_map_1_player_5_kd,team_2_map_1_player_5_adr,team_2_map_1_player_5_kast,team_2_map_1_player_5_rating,map_2,team_1_map_2_player_1,team_1_map_2_player_1_kd,team_1_map_2_player_1_adr,team_1_map_2_player_1_kast,team_1_map_2_player_1_rating,team_1_map_2_player_2,team_1_map_2_player_2_kd,team_1_map_2_player_2_adr,team_1_map_2_player_2_kast,team_1_map_2_player_2_rating,team_1_map_2_player_3,team_1_map_2_player_3_kd,team_1_map_2_player_3_adr,team_1_map_2_player_3_kast,team_1_map_2_player_3_rating,team_1_map_2_player_4,team_1_map_2_player_4_kd,team_1_map_2_player_4_adr,team_1_map_2_player_4_kast,team_1_map_2_player_4_rating,team_1_map_2_player_5,team_1_map_2_player_5_kd,team_1_map_2_player_5_adr,team_1_map_2_player_5_kast,team_1_map_2_player_5_rating,team_2_map_2_player_1,team_2_map_2_player_1_kd,team_2_map_2_player_1_adr,team_2_map_2_player_1_kast,team_2_map_2_player_1_rating,team_2_map_2_player_2,team_2_map_2_player_2_kd,team_2_map_2_player_2_adr,team_2_map_2_player_2_kast,team_2_map_2_player_2_rating,team_2_map_2_player_3,team_2_map_2_player_3_kd,team_2_map_2_player_3_adr,team_2_map_2_player_3_kast,team_2_map_2_player_3_rating,team_2_map_2_player_4,team_2_map_2_player_4_kd,team_2_map_2_player_4_adr,team_2_map_2_player_4_kast,team_2_map_2_player_4_rating,team_2_map_2_player_5,team_2_map_2_player_5_kd,team_2_map_2_player_5_adr,team_2_map_2_player_5_kast,team_2_map_2_player_5_rating,map_3,team_1_map_3_player_1,team_1_map_3_player_1_kd,team_1_map_3_player_1_adr,team_1_map_3_player_1_kast,team_1_map_3_player_1_rating,team_1_map_3_player_2,team_1_map_3_player_2_kd,team_1_map_3_player_2_adr,team_1_map_3_player_2_kast,team_1_map_3_player_2_rating,team_1_map_3_player_3,team_1_map_3_player_3_kd,team_1_map_3_player_3_adr,team_1_map_3_player_3_kast,team_1_map_3_player_3_rating,team_1_map_3_player_4,team_1_map_3_player_4_kd,team_1_map_3_player_4_adr,team_1_map_3_player_4_kast,team_1_map_3_player_4_rating,team_1_map_3_player_5,team_1_map_3_player_5_kd,team_1_map_3_player_5_adr,team_1_map_3_player_5_kast,team_1_map_3_player_5_rating,team_2_map_3_player_1,team_2_map_3_player_1_kd,team_2_map_3_player_1_adr,team_2_map_3_player_1_kast,team_2_map_3_player_1_rating,team_2_map_3_player_2,team_2_map_3_player_2_kd,team_2_map_3_player_2_adr,team_2_map_3_player_2_kast,team_2_map_3_player_2_rating,team_2_map_3_player_3,team_2_map_3_player_3_kd,team_2_map_3_player_3_adr,team_2_map_3_player_3_kast,team_2_map_3_player_3_rating,team_2_map_3_player_4,team_2_map_3_player_4_kd,team_2_map_3_player_4_adr,team_2_map_3_player_4_kast,team_2_map_3_player_4_rating,team_2_map_3_player_5,team_2_map_3_player_5_kd,team_2_map_3_player_5_adr,team_2_map_3_player_5_kast,team_2_map_3_player_5_rating
22 Mar 03:30 2363028,EG White,REIGN,Nuke,PwnAlone,38-31,84.3,70.8%,1.25,viz,34-31,74.3,85.4%,1.17,Jonji,33-39,83.4,68.8%,1.04,ben1337,32-36,72.2,79.2%,0.97,Momo,34-32,74.0,64.6%,0.94,Gabe,43-35,99.9,85.4%,1.30,CoJoMo,41-29,86.6,72.9%,1.28,mds,30-35,66.7,68.8%,0.96,xaler,30-34,63.4,70.8%,0.90,jchancE,25-39,66.0,66.7%,0.81,Inferno,viz,25-12,110.9,66.7%,1.67,Jonji,25-19,108.5,79.2%,1.58,ben1337,18-15,83.4,66.7%,1.21,PwnAlone,14-12,55.0,62.5%,0.93,Momo,12-16,52.8,70.8%,0.81,CoJoMo,18-14,77.7,70.8%,1.20,jchancE,19-17,58.0,58.3%,0.93,mds,16-22,86.6,62.5%,0.89,xaler,13-20,69.7,54.2%,0.77,Gabe,7-21,54.1,58.3%,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22 Mar 02:30 2363017,Strife,ATK,Inferno,aris,10-16,57.8,52.6%,0.74,stamina,8-16,51.9,57.9%,0.72,Infinite,11-18,68.9,47.4%,0.69,Snakes,9-16,55.2,47.4%,0.66,J0LZ,7-16,44.3,57.9%,0.54,MisteM,29-7,144.7,89.5%,2.49,Swisher,18-11,119.8,84.2%,1.63,djay,13-8,62.3,78.9%,1.15,b0denmaster,13-10,62.7,78.9%,1.02,reck,9-9,57.5,84.2%,0.97,Mirage,Snakes,37-37,90.3,75.0%,1.13,aris,36-31,75.1,72.9%,1.09,stamina,34-34,66.9,60.4%,1.00,Infinite,34-35,79.7,60.4%,0.93,J0LZ,32-39,77.6,60.4%,0.92,Swisher,38-38,78.9,70.8%,1.13,b0denmaster,38-33,81.5,68.8%,1.12,reck,33-32,80.6,64.6%,1.07,djay,31-34,82.1,70.8%,1.06,MisteM,36-36,71.3,58.3%,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22 Mar 02:40 2363027,Vendetta,Tsunami,Inferno,Tender,25-11,85.2,88.9%,1.54,consti,24-15,97.3,85.2%,1.46,silas,20-19,78.7,70.4%,1.15,cxzi,18-22,94.6,66.7%,1.09,chop,15-18,49.3,74.1%,0.91,supa,16-22,94.3,81.5%,1.13,dAVE,23-19,80.6,77.8%,1.10,dea,18-17,73.7,66.7%,1.00,Ethex,15-22,55.3,63.0%,0.75,Magic,11-22,42.6,51.9%,0.55,Mirage,Tender,24-17,87.3,75.0%,1.28,consti,18-17,73.3,64.3%,1.08,cxzi,19-21,78.4,64.3%,1.04,chop,18-18,69.6,78.6%,0.99,silas,19-18,74.8,67.9%,0.96,dea,24-17,84.4,78.6%,1.30,supa,18-22,81.9,71.4%,1.11,dAVE,19-21,76.0,71.4%,1.05,Ethex,18-21,64.1,67.9%,0.94,Magic,11-18,51.5,53.6%,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0 0 2363016,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22 Mar 01:00 2363015,Nouns,TeamOne,Overpass,nosraC,26-16,99.7,85.7%,1.46,MarKE,25-16,94.0,78.6%,1.45,Bwills,19-20,81.0,75.0%,1.15,cJ,19-16,61.7,75.0%,1.12,cynic,12-18,49.0,64.3%,0.74,iDk,23-20,82.2,75.0%,1.17,pesadelo,20-19,69.7,71.4%,1.01,trk,16-21,69.4,64.3%,0.83,Maluk3,15-19,57.8,53.6%,0.79,malbsMd,11-23,55.7,60.7%,0.69,Ancient,cynic,26-19,105.2,78.6%,1.49,MarKE,28-18,98.7,82.1%,1.48,cJ,22-16,82.1,78.6%,1.26,Bwills,18-18,66.8,67.9%,0.96,nosraC,18-21,74.8,64.3%,0.95,malbsMd,25-23,106.1,67.9%,1.31,trk,17-21,77.6,64.3%,0.96,pesadelo,18-23,63.6,67.9%,0.88,iDk,17-25,62.8,46.4%,0.75,Maluk3,14-21,49.0,60.7%,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22 Mar 01:00 2363014,MIBR,Detonate,Inferno,insani,30-18,108.9,79.3%,1.54,brnz4n,26-19,81.8,62.1%,1.34,exit,23-15,91.8,82.8%,1.31,HEN1,16-15,63.8,79.3%,1.18,Tuurtle,16-18,55.7,79.3%,1.02,brett,19-25,83.7,58.6%,0.95,micro,21-24,66.5,62.1%,0.93,Cryptic,16-19,64.6,51.7%,0.83,freshie,15-23,67.6,55.2%,0.76,SLIGHT,13-21,46.2,69.0%,0.74,Vertigo,brnz4n,19-8,117.9,94.1%,2.08,Tuurtle,15-4,95.6,94.1%,1.87,insani,17-4,105.6,88.2%,1.85,HEN1,14-3,73.6,100.0%,1.69,exit,10-3,60.8,94.1%,1.38,freshie,7-17,57.6,41.2%,0.48,micro,5-13,29.5,47.1%,0.42,Cryptic,5-15,41.0,47.1%,0.39,SLIGHT,4-14,34.1,35.3%,0.29,brett,1-16,28.1,17.6%,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22 Mar 00:30 2363026,Strife,Vireo.pro,Nuke,Infinite,21-9,139.4,94.7%,2.13,stamina,21-12,104.8,73.7%,1.72,Snakes,15-11,71.9,89.5%,1.29,J0LZ,13-11,70.1,78.9%,1.16,aris,13-13,74.5,57.9%,1.08,Champ,12-15,66.6,73.7%,0.88,cbass,12-19,82.8,57.9%,0.79,insane,13-15,81.0,57.9%,0.78,Grave,10-17,67.7,57.9%,0.54,Kermi,7-18,43.4,42.1%,0.34,Anubis,aris,19-9,114.2,82.4%,1.96,stamina,16-9,96.5,100.0%,1.80,Infinite,17-9,103.2,82.4%,1.72,J0LZ,16-9,94.2,76.5%,1.57,Snakes,13-7,79.1,94.1%,1.48,Champ,13-16,68.8,52.9%,0.76,Grave,8-16,71.2,58.8%,0.61,cbass,9-16,69.2,47.1%,0.53,insane,6-17,56.8,47.1%,0.42,Kermi,7-16,46.0,47.1%,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 22:55 2363048,Sharks,Flamengo,Anubis,chay,23-15,109.0,83.3%,1.62,Gafolo,23-12,90.7,79.2%,1.43,rdnzao,15-15,65.8,83.3%,1.15,togs,15-13,65.7,75.0%,1.15,drg,11-15,58.9,66.7%,0.91,delboNi,18-16,83.9,66.7%,1.10,f4stzin,16-17,86.3,62.5%,1.08,n1ssim,16-18,71.8,62.5%,0.89,zqkS,9-16,41.3,70.8%,0.72,SHOOWTiME,11-20,54.6,50.0%,0.56,Mirage,togs,29-21,115.6,71.4%,1.48,Gafolo,19-16,82.1,67.9%,1.23,chay,19-14,65.8,85.7%,1.22,rdnzao,15-17,60.1,60.7%,0.85,drg,11-21,54.9,53.6%,0.67,delboNi,22-15,93.5,85.7%,1.33,n1ssim,21-18,79.5,57.1%,1.06,f4stzin,16-20,59.2,60.7%,0.94,zqkS,16-19,62.1,50.0%,0.87,SHOOWTiME,14-22,67.3,71.4%,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 21:20 2362991,Copenhagen Flames,LDLC,Ancient,birdfromsky,28-23,96.3,76.7%,1.36,Farlig,22-19,80.6,76.7%,1.18,b0RUP,17-21,64.7,70.0%,0.95,TMB,17-20,54.4,76.7%,0.94,raalz,20-22,65.5,73.3%,0.91,Snobling,21-21,98.3,80.0%,1.29,Graviti,27-21,86.9,73.3%,1.19,AMANEK,22-22,73.3,70.0%,1.08,afro,22-18,66.5,63.3%,1.07,Brooxsy,13-22,58.8,53.3%,0.74,Inferno,raalz,27-15,99.2,74.1%,1.51,Farlig,25-16,81.6,81.5%,1.41,b0RUP,20-14,70.2,74.1%,1.20,TMB,14-19,75.0,77.8%,1.02,birdfromsky,12-18,57.9,74.1%,0.89,afro,28-15,93.7,70.4%,1.49,Snobling,18-20,71.3,77.8%,0.92,AMANEK,14-20,70.1,59.3%,0.84,Graviti,11-21,57.8,59.3%,0.72,Brooxsy,9-22,43.7,63.0%,0.55,Overpass,Farlig,30-18,96.4,76.7%,1.45,raalz,21-21,78.3,76.7%,1.15,b0RUP,19-22,77.3,73.3%,1.00,TMB,16-22,54.3,70.0%,0.84,birdfromsky,15-24,59.0,66.7%,0.80,Brooxsy,23-22,91.7,76.7%,1.19,Snobling,20-22,89.0,80.0%,1.19,Graviti,25-21,72.7,76.7%,1.13,afro,22-20,70.4,76.7%,1.13,AMANEK,17-17,65.1,63.3%,0.96
21 Mar 19:00 2362741,FORZE,1WIN,Mirage,Krad,25-14,103.2,73.1%,1.48,Jerry,23-13,89.8,80.8%,1.38,shalfey,18-15,78.6,84.6%,1.16,zorte,14-12,55.8,80.8%,1.12,r3salt,15-15,61.8,61.5%,0.98,deko,20-19,83.0,80.8%,1.18,Forester,13-17,52.8,53.8%,0.87,TRAVIS,13-19,67.5,65.4%,0.82,Boombl4,13-20,65.8,57.7%,0.76,NickelBack,9-21,38.3,53.8%,0.58,Inferno,shalfey,23-16,100.2,82.8%,1.43,zorte,16-12,50.5,82.8%,1.11,r3salt,21-19,75.2,72.4%,1.00,Jerry,10-17,44.9,72.4%,0.85,Krad,11-20,53.7,69.0%,0.76,Forester,21-12,77.2,75.9%,1.26,TRAVIS,24-16,76.3,79.3%,1.25,Boombl4,12-16,61.5,69.0%,0.87,deko,14-18,60.2,75.9%,0.87,NickelBack,12-20,55.9,62.1%,0.80,Overpass,Krad,28-24,93.5,74.3%,1.26,zorte,23-21,69.7,71.4%,1.06,r3salt,21-26,74.6,71.4%,1.03,Jerry,16-25,54.2,65.7%,0.79,shalfey,18-28,58.2,54.3%,0.65,TRAVIS,27-22,92.5,71.4%,1.26,Boombl4,30-23,77.6,71.4%,1.22,deko,21-20,76.3,71.4%,1.11,Forester,27-24,83.2,62.9%,1.08,NickelBack,18-17,60.9,71.4%,0.98
21 Mar 20:05 2363047,ARCTIC,Boca Juniors,Inferno,keiz,20-13,76.5,80.0%,1.27,ponter,21-18,81.3,76.7%,1.16,short,21-19,61.3,73.3%,1.04,MaLLby,20-21,76.4,66.7%,0.99,ninjaZ,13-16,51.2,66.7%,0.88,MRN1,24-21,84.5,66.7%,1.10,lenci,18-17,59.3,70.0%,1.03,atarax1a,16-17,53.9,60.0%,0.92,tomaszin,17-19,54.6,60.0%,0.81,pavv,12-23,58.8,63.3%,0.71,Ancient,keiz,35-22,95.9,82.4%,1.45,ninjaZ,27-22,84.0,70.6%,1.15,ponter,23-25,86.4,85.3%,1.14,short,23-23,73.4,70.6%,1.09,MaLLby,22-24,69.0,67.6%,0.96,MRN1,34-27,97.9,79.4%,1.36,tomaszin,20-26,82.4,67.6%,0.95,pavv,22-26,72.8,55.9%,0.91,lenci,21-26,63.9,76.5%,0.84,atarax1a,19-26,54.1,64.7%,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 19:00 2362839,Into the Bin,PALOMA,Overpass,PANIX,28-15,105.8,71.4%,1.72,Wolfie,23-20,79.4,60.7%,1.11,dobbo,13-20,61.2,78.6%,0.97,robiin,19-24,79.4,67.9%,0.96,Adam9130,19-19,64.4,71.4%,0.94,olimp,22-21,95.8,82.1%,1.27,casey,22-19,78.9,82.1%,1.19,iso,21-19,73.3,75.0%,0.96,sNx,19-23,79.1,57.1%,0.87,Layner,14-22,46.0,60.7%,0.68,Nuke,dobbo,13-18,79.7,69.6%,0.93,Adam9130,17-15,63.8,56.5%,0.92,PANIX,8-14,45.5,60.9%,0.82,robiin,12-17,67.6,65.2%,0.74,Wolfie,12-16,51.4,60.9%,0.68,Layner,19-8,86.8,95.7%,1.55,iso,17-13,77.2,78.3%,1.38,olimp,15-12,70.5,73.9%,1.19,casey,17-17,87.2,69.6%,1.17,sNx,12-12,53.6,60.9%,0.87,Mirage,PANIX,39-19,108.3,69.4%,1.66,Wolfie,21-24,67.0,75.0%,0.99,robiin,23-29,75.5,61.1%,0.87,dobbo,15-26,51.0,55.6%,0.67,Adam9130,13-28,44.2,44.4%,0.59,casey,39-26,115.0,77.8%,1.55,olimp,27-22,82.7,75.0%,1.20,Layner,24-17,60.7,77.8%,1.15,sNx,21-22,60.2,69.4%,1.00,iso,15-26,54.7,61.1%,0.67
21 Mar 19:00 2362841,Let us cook,EYEBALLERS,Vertigo,Blytz,25-14,110.8,88.0%,1.67,s0und,24-13,88.2,92.0%,1.54,Snax,22-17,95.4,76.0%,1.38,fr3nd,20-14,75.0,88.0%,1.24,Bogdan,13-15,65.8,72.0%,0.90,Peppzor,17-21,86.4,64.0%,1.01,Sapec,16-21,71.8,76.0%,0.99,flusha,15-19,70.5,60.0%,0.87,SHiNE,15-23,62.8,64.0%,0.70,JW,10-20,49.0,52.0%,0.52,Ancient,s0und,23-19,89.4,76.0%,1.24,fr3nd,18-15,78.5,64.0%,1.09,Blytz,14-20,70.9,64.0%,0.86,Snax,13-21,68.1,64.0%,0.69,Bogdan,9-21,50.2,40.0%,0.51,Peppzor,26-15,120.7,80.0%,1.73,flusha,18-13,69.0,80.0%,1.23,Sapec,17-16,74.3,76.0%,1.02,SHiNE,19-18,79.7,72.0%,1.01,JW,15-17,62.6,72.0%,0.97,Anubis,Snax,25-16,90.5,80.0%,1.37,Blytz,26-20,91.0,80.0%,1.36,s0und,25-21,93.7,63.3%,1.24,fr3nd,16-21,59.0,63.3%,0.86,Bogdan,15-23,44.6,63.3%,0.71,flusha,31-19,111.0,83.3%,1.60,SHiNE,26-22,88.9,63.3%,1.16,JW,14-20,65.4,70.0%,0.87,Peppzor,18-21,65.7,60.0%,0.84,Sapec,12-25,55.3,56.7%,0.68
21 Mar 19:00 2362231,Natus Vincere,00NATION,Ancient,b1t,25-19,85.2,76.7%,1.26,Perfecto,24-19,88.2,76.7%,1.24,s1mple,22-19,82.0,73.3%,1.15,electroNic,22-22,75.3,60.0%,1.06,npl,17-17,57.8,73.3%,1.00,coldzera,31-24,105.8,76.7%,1.38,latto,23-20,97.1,66.7%,1.17,n9xtz,18-26,67.1,63.3%,0.73,nqz,14-19,43.0,60.0%,0.70,dumau,10-23,46.4,60.0%,0.62,Overpass,electroNic,17-17,76.2,70.8%,1.20,npl,18-19,72.5,58.3%,0.93,Perfecto,11-19,49.4,70.8%,0.80,s1mple,10-18,62.7,50.0%,0.72,b1t,8-18,45.4,45.8%,0.61,latto,25-10,115.8,87.5%,1.73,n9xtz,19-14,84.8,62.5%,1.24,coldzera,14-14,82.8,87.5%,1.17,dumau,18-13,76.5,75.0%,1.14,nqz,15-13,58.5,83.3%,1.13,Mirage,b1t,24-8,113.2,90.0%,1.88,Perfecto,21-11,113.1,80.0%,1.63,electroNic,19-15,101.5,70.0%,1.38,s1mple,16-12,76.4,80.0%,1.20,npl,5-12,41.2,75.0%,0.69,nqz,20-16,89.5,75.0%,1.41,coldzera,12-17,74.5,60.0%,0.85,latto,12-17,55.0,55.0%,0.64,dumau,8-18,51.8,65.0%,0.63,n9xtz,6-17,54.2,50.0%,0.62
21 Mar 20:00 2363061,Partizan,Viperio,Inferno,KalubeR,25-11,116.9,82.6%,1.81,c0llins,13-13,74.3,78.3%,1.23,emi,17-16,84.5,69.6%,1.20,Duplicate,12-14,69.0,69.6%,1.02,ROGA,16-16,55.3,60.9%,0.94,Girafffe,17-17,87.3,78.3%,1.11,Gizmy,17-17,78.7,73.9%,1.10,arTisT,15-17,59.7,60.9%,0.83,MMS,11-15,56.9,56.5%,0.73,Ping,10-18,58.6,52.2%,0.67,Nuke,ROGA,27-16,87.1,85.2%,1.54,c0llins,26-16,111.0,77.8%,1.54,KalubeR,19-15,64.3,77.8%,1.09,emi,15-15,56.9,70.4%,1.01,Duplicate,3-20,36.5,51.9%,0.43,Girafffe,21-18,94.3,70.4%,1.29,Gizmy,22-20,91.2,74.1%,1.29,MMS,12-14,48.7,70.4%,0.92,arTisT,13-17,60.6,66.7%,0.84,Ping,14-21,47.1,63.0%,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 19:00 2362840,Monte,Apeks,Mirage,BOROS,22-14,111.2,78.3%,1.70,sdy,24-11,99.6,91.3%,1.62,DemQQ,12-15,59.9,82.6%,1.02,kRaSnaL,15-14,70.3,60.9%,1.00,Woro2k,17-16,66.3,65.2%,0.99,jL,16-19,72.0,69.6%,1.04,jkaem,17-19,80.1,60.9%,1.00,nawwk,12-14,62.1,65.2%,0.84,kyxsan,12-19,64.2,60.9%,0.72,STYKO,13-19,74.0,47.8%,0.71,Vertigo,Woro2k,35-22,88.1,75.0%,1.43,kRaSnaL,31-26,90.5,72.2%,1.23,DemQQ,23-28,72.6,69.4%,1.01,sdy,21-22,73.3,72.2%,1.01,BOROS,20-25,64.7,75.0%,0.97,jkaem,30-31,93.1,75.0%,1.07,nawwk,26-22,69.0,72.2%,1.06,kyxsan,25-27,84.5,72.2%,1.05,STYKO,23-25,67.2,58.3%,0.88,jL,19-25,67.1,52.8%,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 20:25 2363056,Astralis Talent,CEPTER,Mirage,br0,21-10,101.7,78.3%,1.57,Patti,19-14,81.7,82.6%,1.31,Altekz,20-15,85.1,73.9%,1.24,MistR,17-15,83.4,73.9%,1.15,Kristou,16-16,78.4,65.2%,1.11,PERCY,24-17,115.0,60.9%,1.43,alexsomfan,18-20,73.3,56.5%,0.88,Ryxxo,11-18,53.7,60.9%,0.69,smF,9-19,58.5,60.9%,0.64,mupzG,8-19,55.2,56.5%,0.57,Ancient,MistR,21-12,103.6,85.7%,1.57,br0,19-12,105.2,90.5%,1.53,Patti,17-11,81.4,71.4%,1.43,Altekz,19-9,76.2,76.2%,1.41,Kristou,15-11,82.0,90.5%,1.36,Ryxxo,18-17,82.5,57.1%,0.99,alexsomfan,13-19,64.0,52.4%,0.68,smF,9-18,55.5,61.9%,0.59,mupzG,9-18,59.5,47.6%,0.54,PERCY,6-19,56.5,42.9%,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 19:00 2362524,9INE,K23,Anubis,hades,32-14,102.2,79.3%,1.68,KEi,25-20,84.0,79.3%,1.26,Kylar,22-19,75.3,72.4%,1.19,Goofy,14-19,59.4,72.4%,0.91,mynio,13-19,64.9,62.1%,0.86,Magnojez,24-22,97.4,55.2%,1.09,Raijin,21-21,76.3,69.0%,1.07,iDISBALANCE,19-19,62.3,65.5%,1.01,X5G7V,17-20,70.3,65.5%,0.86,Jyo,10-24,55.7,58.6%,0.63,Overpass,Kylar,20-14,67.1,81.5%,1.17,Goofy,18-16,79.9,70.4%,1.12,mynio,16-17,77.6,74.1%,1.06,KEi,16-16,62.8,70.4%,1.00,hades,9-16,46.3,59.3%,0.76,Raijin,17-13,69.4,81.5%,1.25,Jyo,18-16,74.9,66.7%,1.08,X5G7V,18-20,76.3,74.1%,1.05,iDISBALANCE,12-14,46.4,77.8%,0.90,Magnojez,14-17,58.2,63.0%,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 19:00 2362842,Endpoint,SAW,Overpass,HeavyGod,19-18,90.0,63.0%,1.10,Fessor,19-22,73.4,63.0%,0.95,Surreal,15-19,69.1,74.1%,0.92,MiGHTYMAX,15-19,54.4,77.8%,0.85,mhL,14-16,53.9,63.0%,0.83,story,18-13,74.5,81.5%,1.33,MUTiRiS,18-13,74.0,66.7%,1.17,ewjerkz,22-19,83.0,66.7%,1.15,JUST,21-20,83.7,70.4%,1.09,roman,15-17,58.7,63.0%,0.85,Vertigo,mhL,22-18,86.1,66.7%,1.21,Surreal,17-17,94.0,74.1%,1.16,Fessor,19-19,75.4,70.4%,1.02,HeavyGod,18-17,73.2,59.3%,0.89,MiGHTYMAX,11-15,48.3,70.4%,0.83,story,24-13,79.7,77.8%,1.40,ewjerkz,20-19,76.7,81.5%,1.26,roman,20-18,76.6,70.4%,1.15,JUST,11-18,67.1,66.7%,0.86,MUTiRiS,11-19,57.0,59.3%,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 17:30 2362990,iNation,Nexus,Ancient,choiv7,29-14,80.7,80.8%,1.44,Kind0,18-19,113.0,73.1%,1.36,VLDN,17-14,60.1,69.2%,1.04,Dragon,14-17,69.8,69.2%,1.02,DEPRESHN,16-19,62.3,65.4%,0.95,ragga,18-18,77.9,61.5%,1.14,BTN,17-21,83.7,73.1%,0.96,MoDo,14-19,69.3,57.7%,0.86,adamS,17-18,65.6,57.7%,0.85,smekk-,15-18,67.8,57.7%,0.82,Vertigo,VLDN,21-19,81.2,62.1%,1.07,Dragon,21-22,78.2,72.4%,1.07,Kind0,22-21,82.8,62.1%,1.04,DEPRESHN,19-19,60.1,69.0%,0.89,choiv7,10-20,64.2,55.2%,0.64,smekk-,22-19,97.1,72.4%,1.38,adamS,22-20,97.3,75.9%,1.24,MoDo,20-14,60.3,69.0%,1.11,BTN,20-21,68.0,72.4%,1.03,ragga,16-19,57.7,55.2%,0.84,Inferno,VLDN,28-20,76.6,66.7%,1.22,Kind0,23-25,78.8,69.4%,1.03,Dragon,23-23,68.6,75.0%,1.01,DEPRESHN,20-20,59.0,69.4%,1.00,choiv7,20-29,75.2,69.4%,0.91,ragga,33-21,88.2,72.2%,1.30,adamS,22-20,74.1,77.8%,1.15,smekk-,22-26,77.0,66.7%,1.03,BTN,16-22,58.8,80.6%,0.91,MoDo,23-25,51.6,63.9%,0.82
21 Mar 19:00 2362233,paiN,Liquid,Mirage,biguzera,23-10,116.7,95.7%,1.78,skullz,17-10,84.2,91.3%,1.40,zevy,19-12,77.6,82.6%,1.28,NEKIZ,15-15,74.3,69.6%,1.03,hardzao,12-12,36.7,82.6%,0.90,EliGE,17-16,76.6,69.6%,1.12,oSee,13-15,61.7,56.5%,0.86,NAF,12-19,61.0,60.9%,0.78,YEKINDAR,7-17,59.0,60.9%,0.63,nitr0,8-19,48.5,52.2%,0.57,Ancient,skullz,25-17,88.9,60.7%,1.34,zevy,25-21,93.7,64.3%,1.21,biguzera,15-19,66.5,57.1%,0.87,NEKIZ,15-18,61.0,67.9%,0.85,hardzao,15-18,65.7,50.0%,0.80,YEKINDAR,25-19,99.0,82.1%,1.37,EliGE,24-19,85.2,67.9%,1.24,NAF,20-17,78.1,71.4%,1.10,oSee,15-19,53.8,71.4%,0.78,nitr0,8-22,38.3,60.7%,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
